Account ID,Account Name,State,Entity Type,Owner,Population,Account Status,Tier,SQO Points,Lat,Lng,Starbridge Buyer ID,Opp Status,Stage,Funnel Position,Sourced By,Discovery Call Date,Created Date,ARR,Previously Lost,Total Calls,Last Call Date,Calls - Alicia Gopal,Calls - Ben Laddis,Calls - Quinzel Perry,Calls - Joe del Rosario,Calls - Ryan Minter,Calls - Jenny Allison,Calls - Sydney Ireland,Calls - Emily Murnane
001Hr000028Zd9E,"Town Of Oswego, NY",New York,Municipality,Mihir Shah,7501,Nurture,Tier 3,0.75,43.3977,-76.5719,daf56057-dfac-4469-9a8a-5404521a37e4,Closed Lost,,,Alicia Gopal,4/13/2026,3/2/2026,,,11,2026-04-13,5,6,,,,,,
001Hr000028Zd9N,"Town Of Verona, NY",New York,Municipality,Ben Laddis,5880,Open Opportunity,Tier 3,0.75,43.1381,-75.5707,39c4b041-5398-400d-becd-c54391232bbd,Open,Meeting Booked,Top of Funnel,Ben Laddis,7/29/2026,3/11/2026,,,12,2026-05-18,1,10,,,,1,,
001Hr000028Zd9U,"Town Of Patterson, NY",New York,Municipality,Ben Laddis,11539,,Tier 2,1.0,41.5133,-73.6048,04b2549a-6110-43c0-b984-f4f8c167f92b,,,,,,,,,,,,,,,,,,
001Hr000028ZdA1,"Town Of Herkimer, NY",New York,Municipality,Mihir Shah,9549,Nurture,Tier 3,0.75,43.0253,-74.9859,136bbe84-8fdf-4dfe-a608-6175bbb96d4d,Closed Lost,,,Troy LeCaire,,1/5/2025,,,,,,,,,,,,
001Hr000028ZdA7,"City Of Schenectady, NY",New York,Municipality,Alicia Gopal,66990,,Tier S,2.0,42.8144,-73.9387,391dceb3-0b62-4c20-99be-15e6fb18f166,,,,,,,,,1,2025-10-23,1,,,,,,,
001Hr000028ZdAM,"Town Of Eden, NY",New York,Municipality,Ben Laddis,7547,,Tier 3,0.75,42.6523,-78.897,75179364-1f20-4ca6-9ace-c286455daf79,,,,,,,,,11,2026-03-24,,11,,,,,,
001Hr000028ZdAc,"Town Of Chester, NY",New York,Municipality,Mihir Shah,12646,,Tier 2,1.0,41.3626,-74.2713,99818385-44c2-49a0-b046-89cc79c31d38,,,,,,,,,7,2026-03-25,,7,,,,,,
001Hr000028ZdAw,"Town Of Schroeppel, NY",New York,Municipality,Alicia Gopal,7966,,Tier 3,0.75,43.2827,-76.2479,a5213828-c76b-42ef-8f43-05ec78102ff9,,,,,,,,,,,,,,,,,,
001Hr000028ZdB7,"Town Of Hyde Park, NY",New York,Municipality,Ben Laddis,21069,,Tier 2,1.0,41.7847,-73.9333,a0e44300-a3b4-4421-ae60-748ee1ccf6e2,,,,,,,,,20,2026-05-14,,7,13,,,,,
001Hr000028ZdBp,"Town Of Mamakating, NY",New York,Municipality,Ben Laddis,12865,,Tier 2,1.0,41.5897,-74.476,940cb888-cf8e-47d7-aa1e-aec9d8b87a18,,,,,,,,,8,2026-03-19,1,7,,,,,,
001Hr000028ZdC4,"Town Of Marilla, NY",New York,Municipality,Mihir Shah,5163,,Tier 3,0.75,42.8401,-78.555,23aefb8e-6ada-4729-a644-69a2bcffdf75,,,,,,,,,,,,,,,,,,
001Hr000028ZdCE,"Town Of Southampton, NY",New York,Municipality,Alicia Gopal,69325,,Tier S,2.0,40.8843,-72.3895,0bfc074b-edce-40f9-a262-070ddaa45422,,,,,,,,,13,2026-05-12,,11,2,,,,,
001Hr000028ZdCH,"Town Of Dryden, NY",New York,Municipality,Ben Laddis,13841,Nurture,Tier 2,1.0,42.4909,-76.2972,7b1e8909-7ae0-4f39-b7b4-a742905eab23,Closed Lost,,,Shane Lieberman,6/26/2024,1/5/2025,"$20,000",,2,2026-04-28,,2,,,,,,
001Hr000028ZdD6,"Town Of Ballston, NY",New York,Municipality,Mihir Shah,12205,,Tier 2,1.0,42.9559,-73.8656,b30c5bf0-f032-4d05-9562-593f93475dfd,,,,,,,,,2,2025-12-16,2,,,,,,,
001Hr000028ZdDf,"Town Of Stillwater, NY",New York,Municipality,Ben Laddis,9108,,Tier 3,0.75,42.976,-73.6772,7442d20e-b94d-427e-bcf2-c6514b3664fc,,,,,,,,,,,,,,,,,,
001Hr000028ZdFN,"Town Of Clarkson, NY",New York,Municipality,Mihir Shah,6845,Nurture,Tier 3,0.75,43.2332,-77.9276,52ff45fe-076e-4aee-9654-03f406b9f3d6,Closed Lost,,,Alicia Gopal,12/23/2025,12/17/2025,,,3,2025-12-17,3,,,,,,,
001Hr000028ZdFz,"Town Of Lyons, NY",New York,Municipality,Mihir Shah,5604,,Tier 3,0.75,43.0642,-76.9902,11597ff7-e3a4-48cb-8871-8b4c2664306c,,,,,,,,,,,,,,,,,,
001Hr000028ZdGY,"Town Of Porter, NY",New York,Municipality,Alicia Gopal,6506,,Tier 3,0.75,43.2493,-78.9854,144ab0d8-70e8-4969-8cf8-055cbfd10a35,,,,,,,,,,,,,,,,,,
001Hr000028ZdGf,"Town Of Schodack, NY",New York,Municipality,Mihir Shah,12983,,Tier 2,1.0,42.5191,-73.6772,786a852a-cddb-4ba6-824f-d43efe5f946f,,,,,,,,,8,2026-05-11,,3,5,,,,,
001Hr000028ZdHB,"Town Of Broadalbin, NY",New York,Municipality,Ben Laddis,5145,,Tier 3,0.75,43.0587,-74.1965,5ee5ac7c-236b-4ebd-a0b4-48f9f2b2fc81,,,,,,,,,1,2025-10-22,1,,,,,,,
001Hr000028ZdHN,"Town Of Perry, NY",New York,Municipality,Ben Laddis,5768,,Tier 3,0.75,42.7156,-78.0055,4a969448-6f14-4646-9ff3-0da7cd8f8a22,,,,,,,,,2,2025-07-17,,,,2,,,,
001Hr000028ZdHQ,"Town Of Stony Point, NY",New York,Municipality,Alicia Gopal,14768,,Tier 2,1.0,41.2295,-73.9871,5890e821-f00f-4056-bb27-de7baadc05e5,,,,,,,,,,,,,,,,,,
001Hr000028ZdHm,"Town Of New Hartford, NY",New York,Municipality,Alicia Gopal,21898,Open Opportunity,Tier 2,1.0,43.0734,-75.2877,b795e979-e620-4226-b065-fc06ec3aafda,Open,Initial Interest,Top of Funnel,Alicia Gopal,,1/14/2026,,,26,2026-05-18,26,,,,,,,
001Hr000028ZdI3,"Village Of Kiryas Joel, NY",New York,Municipality,Alicia Gopal,36229,,Tier 1,1.5,41.342,-74.1679,65bec4bb-5e87-4fe5-b02f-2ddc3b72cc39,,,,,,,,,10,2026-05-15,,5,5,,,,,
001Hr000028ZdIR,"Town Of Mexico, NY",New York,Municipality,Alicia Gopal,5274,,Tier 3,0.75,43.4595,-76.2288,b6215134-2381-46d1-a112-963e4ca854a9,,,,,,,,,,,,,,,,,,
001Hr000028ZdIl,"Town Of Rosendale, NY",New York,Municipality,Alicia Gopal,5790,,Tier 3,0.75,41.8443,-74.0811,4f9df0fb-9916-46aa-ac4a-6031599850c5,,,,,,,,,,,,,,,,,,
001Hr000028ZdJC,"Town Of Hamilton, NY",New York,Municipality,Mihir Shah,6032,,Tier 3,0.75,42.8084,-75.5044,a1acf4df-18c7-412a-b0f0-39ec3705eeb9,,,,,,,,,7,2025-11-17,7,,,,,,,
001Hr000028ZdK0,"Town Of Geddes, NY",New York,Municipality,Ben Laddis,17007,Nurture,Tier 2,1.0,43.0787,-76.2131,f5b8b5d5-7abe-4a14-bcd7-9049b667a19b,Closed Lost,,,Shane Lieberman,4/23/2024,1/5/2025,"$20,000",,7,2026-03-25,,2,5,,,,,
001Hr000028ZdKD,"Town Of Camillus, NY",New York,Municipality,Alicia Gopal,25374,Nurture,Tier 1,1.5,43.0392,-76.3041,cbaf274f-6cda-48d4-b62f-55fe6fbb29c0,Closed Lost,,,Alicia Gopal,2/4/2026,1/30/2026,,,3,2026-03-05,3,,,,,,,
001Hr000028ZdKZ,"Town Of Adams, NY",New York,Municipality,Alicia Gopal,4979,,Tier 3,0.75,43.8092,-76.0241,2ce87424-7831-4bf6-9e47-7bc2af2c8bb5,,,,,,,,,,,,,,,,,,
001Hr000028ZdKk,"Town Of Warsaw, NY",New York,Municipality,Mihir Shah,5316,,Tier 3,0.75,42.7402,-78.1326,7c74c2f0-38b6-40ae-9c67-cdf578d7a0c4,,,,,,,,,9,2025-11-07,9,,,,,,,
001Hr000028ZdKt,"Town Of Pompey, NY",New York,Municipality,Mihir Shah,7104,,Tier 3,0.75,42.899,-76.016,5a4ad87d-d0e2-4828-9f86-1ccb1021b4e2,,,,,,,,,,,,,,,,,,
001Hr000028ZdKv,"Town Of North Castle, NY",New York,Municipality,Alicia Gopal,12237,Open Opportunity,Tier 2,1.0,41.1361,-73.6889,7ba06ae6-e987-4e47-8cf6-7666e6791576,Open,Initial Interest,Top of Funnel,Alicia Gopal,,3/4/2026,,,24,2026-04-10,16,,8,,,,,
001Hr000028ZdLS,"Town Of Newfield, NY",New York,Municipality,Ben Laddis,5107,Open Opportunity,Tier 3,0.75,42.3621,-76.5905,aa72ff09-4c44-4d37-9bb4-3d61f7f4e7ca,Open,Proposal,Mid Funnel,Ben Laddis,3/3/2026,2/17/2026,"$5,000",Yes,4,2026-03-03,4,,,,,,,
001Hr000028ZdLU,"Town Of Wilton, NY",New York,Municipality,Alicia Gopal,17468,Open Opportunity,Tier 2,1.0,43.1801,-73.7443,df2f40da-5296-4598-b0b6-9382ce9cbf3d,Open,Meeting Booked,Top of Funnel,Alicia Gopal,5/4/2026,4/20/2026,,,6,2026-05-04,6,,,,,,,
001Hr000028ZdLi,"Town Of Greenburgh, NY",New York,Municipality,Ben Laddis,94014,Open Opportunity,Tier S,2.0,41.0551,-73.8201,d2003f4e-9374-48d4-8835-e4bb3a980071,Open,Initial Interest,Top of Funnel,Ben Laddis,,3/4/2026,,,30,2026-05-11,,24,6,,,,,
001Hr000028ZdMT,"Town Of Thompson, NY",New York,Municipality,Ben Laddis,16821,Open Opportunity,Tier 2,1.0,41.6544,-74.6635,8d8171f8-170b-4aeb-ab6b-9cd336a59262,Open,Initial Interest,Top of Funnel,Ben Laddis,,3/24/2026,,Yes,1,2026-03-24,,1,,,,,,
001Hr000028ZdMa,"Town Of Hamptonburgh, NY",New York,Municipality,Alicia Gopal,5511,Open Opportunity,Tier 3,0.75,41.4514,-74.2531,5974edab-d50e-416d-b760-d095f8781ffa,Open,Meeting Booked,Top of Funnel,Alicia Gopal,4/3/2026,3/2/2026,,,6,2026-04-08,6,,,,,,,
001Hr000028ZdMb,"Town Of Albion, NY",New York,Municipality,Alicia Gopal,2033,,Tier 3,0.75,43.4814,-76.016,f4e4443b-5b43-4966-80a9-f598a92302a7,,,,,,,,,,,,,,,,,,
001Hr000028ZdMf,"Town Of Catskill, NY",New York,Municipality,Alicia Gopal,11459,Open Opportunity,Tier 2,1.0,42.2146,-73.9595,81634b66-2a8a-4879-9aa3-3f1d9055a90d,Open,Meeting Booked,Top of Funnel,Alicia Gopal,3/6/2026,3/3/2026,,,26,2026-05-08,,11,15,,,,,
001Hr000028ZdMv,"Town Of Lewisboro, NY",New York,Municipality,Ben Laddis,12049,,Tier 2,1.0,41.2382,-73.5226,4d0b2fed-2d5f-486f-82ed-7cf1f2f73100,,,,,,,,,4,2026-03-11,3,1,,,,,,
001Hr000028ZdN0,"Town Of Wilson, NY",New York,Municipality,Ben Laddis,5820,Nurture,Tier 3,0.75,43.3098,-78.8261,e6841262-1285-4f24-ad45-6a92c724af88,Closed Lost,,,Jason Ginsberg,3/18/2026,3/16/2026,,,,,,,,,,,,
001Hr000028ZdNJ,"Town Of Groton, NY",New York,Municipality,Ben Laddis,5717,Open Opportunity,Tier 3,0.75,42.5878,-76.3669,1e34235b-06c8-4100-86b5-431fb7d27fca,Open,Initial Interest,Top of Funnel,Ben Laddis,,2/23/2026,,Yes,13,2026-05-04,,13,,,,,,
001Hr000028ZdNZ,"Town Of Marcellus, NY",New York,Municipality,Mihir Shah,6070,,Tier 3,0.75,42.9828,-76.3405,d8632bf0-11e2-43f4-9d3c-839478dac44a,,,,,,,,,,,,,,,,,,
001Hr000028ZdNi,"Town Of Phelps, NY",New York,Municipality,Ben Laddis,6675,,Tier 3,0.75,42.9564,-77.0334,7e1bfaf8-31ae-422e-af8a-9f4036abbe78,,,,,,,,,,,,,,,,,,
001Hr000028ZdNj,"Town Of Palmyra, NY",New York,Municipality,Ben Laddis,7361,,Tier 3,0.75,43.0869,-77.1715,bfc71781-cc39-4176-9fe1-9b0b4082c134,,,,,,,,,5,2026-02-26,5,,,,,,,
001Hr000028ZdNk,"Town Of Kingsbury, NY",New York,Municipality,Mihir Shah,12901,,Tier 2,1.0,43.3329,-73.5359,5b668e78-e365-45a1-b103-43d6e04a4b55,,,,,,,,,,,,,,,,,,
001Hr000028ZdNo,"Town Of Owego, NY",New York,Municipality,Mihir Shah,18633,,Tier 2,1.0,42.1034,-76.2622,4316d217-ccaf-4e45-9501-165ce97bd7fa,,,,,,,,,2,2026-05-06,1,1,,,,,,
001Hr000028ZdNr,"Town Of Pittstown, NY",New York,Municipality,Ben Laddis,5540,,Tier 3,0.75,42.8351,-73.4851,71a3a686-b456-440d-ab51-03576d0c4b69,,,,,,,,,,,,,,,,,,
001Hr000028ZdNz,"Town Of Fallsburg, NY",New York,Municipality,Alicia Gopal,14236,,Tier 2,1.0,41.7314,-74.6022,36129036-c357-4660-a0fd-7ec89384b8af,,,,,,,,,14,2026-03-18,,14,,,,,,
001Hr000028ZdO6,"Town Of Volney, NY",New York,Municipality,Mihir Shah,5649,,Tier 3,0.75,43.3428,-76.3577,13c1404e-f2d5-4d34-b0d7-40f5097e4eef,,,,,,,,,,,,,,,,,,
001Hr000028ZdOa,"Town Of Wilna, NY",New York,Municipality,Ben Laddis,5727,,Tier 3,0.75,44.0667,-75.5975,4d764957-729a-4237-ae20-ae88d71d8b1d,,,,,,,,,,,,,,,,,,
001Hr000028ZdOf,"Town Of Richland, NY",New York,Municipality,Mihir Shah,5741,,Tier 3,0.75,43.5693,-76.0502,a96e96d0-0172-4cae-8c65-83dd05eaf36c,,,,,,,,,,,,,,,,,,
001Hr000028ZdOh,"Town Of Lee, NY",New York,Municipality,Mihir Shah,6089,,Tier 3,0.75,43.2784,-75.5716,8c419860-7b0b-4bb7-ac14-3f2001ae639e,,,,,,,,,,,,,,,,,,
001Hr000028ZdOp,"Town Of Cobleskill, NY",New York,Municipality,Alicia Gopal,6045,Nurture,Tier 3,0.75,42.6779,-74.4854,2047f0e5-e7c9-4791-8c35-6b2c36be3bd9,Closed Lost,,,Joe del Rosario,10/24/2024,1/5/2025,"$18,000",,3,2026-02-13,,3,,,,,,
001Hr000028ZdOr,"Town Of Cairo, NY",New York,Municipality,Alicia Gopal,6753,,Tier 3,0.75,42.3001,-74.0,35cf9945-d11b-4fbb-8920-f6f88009e4a2,,,,,,,,,,,,,,,,,,
001Hr000028ZdOu,"Town Of Corning, NY",New York,Municipality,Ben Laddis,5920,,Tier 3,0.75,42.1545,-77.0219,4d8548a8-b08e-448e-ac1d-8f0196646d4f,,,,,,,,,,,,,,,,,,
001Hr000028ZdPO,"Town Of Mayfield, NY",New York,Municipality,Ben Laddis,6154,,Tier 3,0.75,43.1046,-74.2647,3b31584b-300b-4401-96b3-758a4e0260b1,,,,,,,,,1,2025-10-22,1,,,,,,,
001Hr000028ZdPP,"Town Of Scriba, NY",New York,Municipality,Alicia Gopal,6618,,Tier 3,0.75,43.4653,-76.4305,f3ae3b00-9aa9-4f72-8c3e-8cf8e4873a6d,,,,,,,,,,,,,,,,,,
001Hr000028ZdPZ,"Town Of Mount Hope, NY",New York,Municipality,Ben Laddis,6377,,Tier 3,0.75,41.4513,-74.5346,55aa43c0-b50f-4bf6-a2f5-770962072d0b,,,,,,,,,22,2026-05-19,,22,,,,,,
001Hr000028ZdPt,"Town Of Philipstown, NY",New York,Municipality,Alicia Gopal,9875,,Tier 3,0.75,41.4227,-73.9507,d2c6c764-5556-4f83-9198-8fca15ebb9d8,,,,,,,,,,,,,,,,,,
001Hr000028ZdQJ,"Wayne County, NY",New York,County,Alicia Gopal,90757,,Tier S,2.0,43.202,-77.0104,567b1ffe-e2a1-4544-b62d-061b0bd096b4,,,,,,,,,,,,,,,,,,
001Hr000028ZdQW,"Town Of Johnstown, NY",New York,Municipality,Alicia Gopal,6746,,Tier 3,0.75,43.0452,-74.4291,9e8cf4a3-aa7b-4a00-9f93-e8e6b56f3745,,,,,,,,,,,,,,,,,,
001Hr000028ZdQl,"Town Of Hoosick, NY",New York,Municipality,Mihir Shah,6669,Implementation,Tier 3,0.75,42.8625,-73.3281,623d052e-fe59-463c-a5b6-579f1cd918b7,Closed Won,,,Joe del Rosario,7/10/2025,6/25/2025,"$15,000",,11,2025-07-08,,,,11,,,,
001Hr000028ZdQm,"Town Of Macedon, NY",New York,Municipality,Alicia Gopal,9259,Open Opportunity,Tier 3,0.75,43.0643,-77.3095,9eef63db-70e2-44c1-b038-16672b8543f5,Open,Proposal,Mid Funnel,Alicia Gopal,3/23/2026,3/12/2026,"$18,500",,9,2026-05-14,5,,,,,4,,
001Hr000028ZdQr,"Town Of Niagara, NY",New York,Municipality,Mihir Shah,7847,,Tier 3,0.75,43.1153,-78.9854,1fd6ca86-f776-491a-83f0-397467e199a0,,,,,,,,,,,,,,,,,,
001Hr000028ZdQs,"Town Of Manchester, NY",New York,Municipality,Mihir Shah,9393,,Tier 3,0.75,43.0104,-77.1715,0d22b537-4f5b-4b7c-96d6-c99711c29c74,,,,,,,,,1,2025-12-10,1,,,,,,,
001Hr000028ZdR6,"Town Of Rhinebeck, NY",New York,Municipality,Alicia Gopal,7666,,Tier 3,0.75,41.9271,-73.9094,109ba136-ca5c-4e4c-a14b-49adff9dadcd,,,,,,,,,,,,,,,,,,
001Hr000028ZdRH,"Town Of Shawangunk, NY",New York,Municipality,Alicia Gopal,13634,Recent Competitor Purchase,Tier 2,1.0,41.6284,-74.1945,cb8b0d36-a52d-4b68-8cf4-b68591aa911d,,,,,,,,,,,,,,,,,,
001Hr000028ZdRU,"Town Of Deerpark, NY",New York,Municipality,Alicia Gopal,7534,,Tier 3,0.75,41.4591,-74.6635,add7ce1f-7a5f-4222-805a-fa7b102c222d,,,,,,,,,,,,,,,,,,
001Hr000028ZdRj,"Town Of Waterloo, NY",New York,Municipality,Ben Laddis,7312,,Tier 3,0.75,42.9131,-76.9067,5ca9fb1c-653d-4312-9abe-a8071e7a7454,,,,,,,,,,,,,,,,,,
001Hr000028ZdRo,"Town Of Schaghticoke, NY",New York,Municipality,Mihir Shah,7421,,Tier 3,0.75,42.9001,-73.5854,17d6b0d1-f10b-4c28-9305-bf9dc39e390b,,,,,,,,,,,,,,,,,,
001Hr000028ZdS9,"Town Of Waterford, NY",New York,Municipality,Ben Laddis,8225,,Tier 3,0.75,42.7926,-73.6812,070d9010-5f60-41dc-ae6d-8e94118286c3,,,,,,,,,,,,,,,,,,
001Hr000028ZdSB,"Town Of Esopus, NY",New York,Municipality,Alicia Gopal,9615,,Tier 3,0.75,41.8279,-73.9651,047ae5a7-88d4-4d7a-919f-bb8bf3a344fe,,,,,,,,,,,,,,,,,,
001Hr000028ZdSH,"County Of Tioga, NY",New York,County,Alicia Gopal,47980,,Tier 1,1.5,42.1256,-76.3637,8ec533ad-6872-4f8e-858d-3580cf52ecbf,,,,,,,,,,,,,,,,,,
001Hr000028ZdSY,"Town Of Sweden, NY",New York,Municipality,Ben Laddis,13160,Open Opportunity,Tier 2,1.0,43.1727,-77.951,8fd67004-4cf4-4c0f-8ec1-d839de7b20a9,Open,Initial Interest,Top of Funnel,Quinzel Perry,,2/24/2025,,,6,2026-05-15,,5,1,,,,,
001Hr000028ZdSh,"Town Of Boston, NY",New York,Municipality,Ben Laddis,7932,,Tier 3,0.75,42.6289,-78.7377,8db1b3b7-b2dc-4eb6-9da5-4e545fd9cfc7,,,,,,,,,,,,,,,,,,
001Hr000028ZdSn,"Town Of Lenox, NY",New York,Municipality,Ben Laddis,8777,,Tier 3,0.75,43.0583,-75.7047,79f4b912-03a4-4475-8d7e-ae2f712fe59e,,,,,,,,,2,2025-10-16,,,,2,,,,
001Hr000028ZdSp,"Town Of Whitestown, NY",New York,Municipality,Alicia Gopal,17885,Open Opportunity,Tier 2,1.0,43.1382,-75.3296,45ca1c94-557d-40a4-8296-0d52616f0c4d,Open,Initial Interest,Top of Funnel,Alicia Gopal,,12/18/2025,,,15,2026-05-19,1,14,,,,,,
001Hr000028ZdSv,"Town Of Lansing, NY",New York,Municipality,Alicia Gopal,11987,,Tier 2,1.0,42.4842,-76.4799,7772bbee-22b5-40f1-8722-eab5d6bb1c58,,,,,,,,,14,2026-05-18,,5,9,,,,,
001Hr000028ZdT2,"Town Of German Flatts, NY",New York,Municipality,Alicia Gopal,12205,Nurture,Tier 2,1.0,42.9778,-74.9793,ce83925b-69f1-4b60-afbd-e939732b18da,Closed Lost,,,Alicia Gopal,2/5/2026,2/17/2026,,,3,2026-03-04,2,,,1,,,,
001Hr000028ZdTC,"Town Of East Greenbush, NY",New York,Municipality,Mihir Shah,16666,Nurture,Tier 2,1.0,42.6068,-73.6889,93ff2c0c-d222-464b-b71b-ab1428242bbd,Closed Lost,,,Troy LeCaire,,1/5/2025,,,4,2026-03-13,,3,1,,,,,
001Hr000028ZdTN,"Town Of Arcadia, NY",New York,Municipality,Ben Laddis,13596,Open Opportunity,Tier 2,1.0,43.0764,-77.0795,92c57fd7-0ce4-4243-9f59-ed12e4e2b713,Closed Lost,,,Quinzel Perry,3/11/2025,2/24/2025,,,2,2026-05-18,,2,,,,,,
001Hr000028ZdTj,"Town Of Aurora, NY",New York,Municipality,Mihir Shah,13938,,Tier 2,1.0,42.7441,-78.6342,c64dd9a4-b688-4300-9251-e7fa84a5a0fa,,,,,,,,,,,,,,,,,,
001Hr000028ZdTr,"Town Of New Paltz, NY",New York,Municipality,Alicia Gopal,14599,,Tier 2,1.0,41.7476,-74.0868,72b6f1cf-681b-4ff4-9f31-96985d8a2bdf,,,,,,,,,,,,,,,,,,
001Hr000028ZdTt,"Town Of Ogden, NY",New York,Municipality,Ben Laddis,20293,,Tier 2,1.0,43.158,-77.8139,bcab9b90-f2ef-473f-98de-cf032114c37b,,,,,,,,,,,,,,,,,,
001Hr000028ZdUH,"Town Of Brunswick, NY",New York,Municipality,Ben Laddis,12634,,Tier 2,1.0,42.7359,-73.5615,a2254dcf-1a5a-44bd-9d56-f9147003087d,,,,,,,,,4,2026-05-18,,3,1,,,,,
001Hr000028ZdUj,"Town Of Canandaigua, NY",New York,Municipality,Alicia Gopal,11123,Open Opportunity,Tier 2,1.0,42.8344,-77.3095,2b20e5c6-d8b7-466d-9f0d-a4881074e9dd,Open,Proposal,Mid Funnel,Alicia Gopal,12/17/2025,12/10/2025,"$29,000",,8,2025-12-10,7,,1,,,,,
001Hr000028ZdUo,"Town Of Plattekill, NY",New York,Municipality,Mihir Shah,10467,,Tier 2,1.0,41.624,-74.0594,2268ad14-aa16-4047-a963-d6a7b356cc01,,,,,,,,,5,2026-01-12,5,,,,,,,
001Hr000028ZdUp,"Town Of Somers, NY",New York,Municipality,Alicia Gopal,21322,,Tier 2,1.0,41.2996,-73.736,9de903c1-098b-4eb2-b4b6-7af36d39faa7,,,,,,,,,6,2026-02-23,,6,,,,,,
001Hr000028ZdUz,"Jefferson County, NY",New York,County,Alicia Gopal,113140,,Tier S,2.0,44.0607,-75.9928,f72e4a1d-d037-4138-afbb-27ab6529e868,,,,,,,,,6,2026-01-13,5,,1,,,,,
001Hr000028ZdV2,"Town Of Kirkland, NY",New York,Municipality,Mihir Shah,10111,,Tier 2,1.0,43.0252,-75.4112,9f7dc4a6-3f07-4ac0-8966-a7ec5c7bffe2,,,,,,,,,,,,,,,,,,
001Hr000028ZdVL,"Town Of De Witt, NY",New York,Municipality,Mihir Shah,25774,,Tier 1,1.5,43.0427,-76.0678,5d50457c-b882-40c8-b405-d1d950b8065c,,,,,,,,,6,2026-02-09,6,,,,,,,
001Hr000028ZdVS,"Town Of Kent, NY",New York,Municipality,Ben Laddis,12922,Nurture,Tier 2,1.0,41.4834,-73.7242,7da1dea3-644b-4203-9d6c-471564a810c4,Closed Lost,,,Asher Rosenfeld,,1/5/2025,,,,,,,,,,,,
001Hr000028ZdVc,"Town Of Le Ray, NY",New York,Municipality,Mihir Shah,25256,,Tier 1,1.5,44.0905,-75.7837,357a37b6-bb44-4b6d-8dd4-9f39cb318674,,,,,,,,,8,2026-03-25,8,,,,,,,
001Hr000028ZdW2,"Grand Island Town, NY",New York,Municipality,Mihir Shah,21340,Nurture,Tier 2,1.0,43.0217,-78.9657,3a455803-dca7-42f4-b059-f81e67a63f87,Closed Lost,,,Troy LeCaire,,1/5/2025,,,3,2026-05-12,,3,,,,,,
001Hr000028ZdWN,"Town Of Sullivan, NY",New York,Municipality,Ben Laddis,14869,,Tier 2,1.0,43.0545,-75.8469,5d2565da-8352-434b-ac4e-9b99619bad8b,,,,,,,,,2,2026-03-23,,2,,,,,,
001Hr000028ZdWY,"Chemung County, NY",New York,County,Mihir Shah,81115,,Tier S,2.0,42.1362,-76.7798,c07a875c-c933-497b-ae8d-46249a7e28d3,,,,,,,,,,,,,,,,,,
001Hr000028ZdWe,"Town Of Elma, NY",New York,Municipality,Alicia Gopal,11668,,Tier 2,1.0,42.8393,-78.6369,937ee1ce-77ed-478f-832a-6089578585e5,,,,,,,,,7,2025-11-03,,,7,,,,,
001Hr000028ZdWq,"Town Of Tonawanda, NY",New York,Municipality,Ben Laddis,72084,Nurture,Tier S,2.0,42.9887,-78.8724,0dfb7142-8a6a-44e2-b7f7-39e198ca7a93,Open,Initial Interest,Top of Funnel,Quinzel Perry,,3/12/2025,,,11,2026-05-07,,11,,,,,,
001Hr000028ZdXQ,"Tompkins County, NY",New York,County,Alicia Gopal,105602,,Tier S,2.0,42.4576,-76.5488,1aa26ef4-0a1f-4cbb-afe8-f3405d23f7e4,,,,,,,,,,,,,,,,,,
001Hr000028ZdXT,"Town Of Montgomery, NY",New York,Municipality,Alicia Gopal,23306,,Tier 2,1.0,41.5276,-74.2368,498e4837-23bf-4590-8ab7-0639171caad0,,,,,,,,,2,2026-05-19,2,,,,,,,
001Hr000028ZdXc,"Town Of Wawarsing, NY",New York,Municipality,Mihir Shah,12814,,Tier 2,1.0,41.7589,-74.3573,6a0bc801-b1a1-4df3-8e2c-3ea88b794b76,,,,,,,,,13,2026-05-15,,5,8,,,,,
001Hr000028ZdXr,"Town Of Malone, NY",New York,Municipality,Ben Laddis,13407,Open Opportunity,Tier 2,1.0,44.8488,-74.2937,1e55936a-5be1-427b-bb21-4e8afc46d6d9,Open,Meeting Booked,Top of Funnel,Ben Laddis,8/6/2026,5/14/2026,,Yes,9,2026-05-14,,2,7,,,,,
001Hr000028ZdYV,"Town Of Lewiston, NY",New York,Municipality,Alicia Gopal,15815,,Tier 2,1.0,43.1726,-79.0359,70fe3eb9-b0f7-4b7b-8c87-b337f1a83e6d,,,,,,,,,,,,,,,,,,
001Hr000028ZdYp,"Town Of Parma, NY",New York,Municipality,Alicia Gopal,16179,Open Opportunity,Tier 2,1.0,43.2344,-77.8139,c806b6d2-628a-48d3-a0a8-599da6f6508b,Open,Initial Interest,Top of Funnel,Ben Laddis,,5/15/2026,,Yes,11,2026-05-15,,5,6,,,,,
001Hr000028ZdZ5,"Town Of Southold, NY",New York,Municipality,Ben Laddis,23836,,Tier 2,1.0,41.065,-72.4264,307f31d8-f30c-458c-a26a-d0f5284d3690,,,,,,,,,,,,,,,,,,
001Hr000028ZdZT,"Town Of Milton, NY",New York,Municipality,Alicia Gopal,18800,,Tier 2,1.0,43.0313,-73.8591,5dc2ba7a-db99-4311-bd67-baa0d46945c3,,,,,,,,,,,,,,,,,,
