Account ID,Account Name,State,Entity Type,Owner,Population,Account Status,Tier,SQO Points,Lat,Lng,Starbridge Buyer ID,Opp Status,Stage,Funnel Position,Sourced By,Discovery Call Date,Created Date,ARR,Previously Lost,Total Calls,Last Call Date,Calls - Ali Cohen,Calls - Leila Assil,Calls - Catherine Silvestri,Calls - Joe del Rosario,Calls - Sydney Ireland,Calls - Jenny Allison,Calls - Quinzel Perry,Calls - Ryan Minter,Calls - Hugh Bargeron,Calls - Nick Martino,Salesforce ID
001Hr000028ZcOD,"City Of Meadville, PA",Pennsylvania,Municipality,Sydney Ireland,12849,,Tier 2,1.0,41.6414,-80.1514,71da142b-d99b-4e50-9ff6-a8f97f8749c6,,,,,,,,,8,2025-10-16,,,,8,,,,,,,
001Hr000028ZcOL,"Borough Of Red Lion, PA",Pennsylvania,Municipality,Sydney Ireland,6489,,Tier 3,0.75,39.9009,-76.6058,93204448-3107-423f-ab9c-06c3e16a60a1,,,,,,,,,2,2025-08-13,,2,,,,,,,,,
001Hr000028ZcOM,"Township Of West Manchester, PA",Pennsylvania,Municipality,Ali Cohen,19173,,Tier 2,1.0,39.9478,-76.7914,4d603107-63fe-45ce-a930-6cacdd25f16b,,,,,,,,,3,2025-12-04,,,,,,3,,,,,
001Hr000028ZcOV,"Borough Of Gettysburg, PA",Pennsylvania,Municipality,Ali Cohen,7392,Nurture,Tier 3,0.75,39.8309,-77.2311,6e0f0082-a419-450c-a011-a43188706a13,Closed Lost,,,Troy LeCaire,,1/5/2025,,,2,2025-11-10,,,,1,,1,,,,,
001Hr000028ZcOW,"Allegheny Township (Westmoreland County), PA",Pennsylvania,Municipality,Ali Cohen,8280,,Tier 3,0.75,40.5926,-79.6278,de6eaba3-2982-4bc2-b4bb-3a9ca1e652d9,,,,,,,,,1,2026-04-15,,,,,,1,,,,,
001Hr000028ZcOX,"Borough Of Ellwood City, PA",Pennsylvania,Municipality,Sydney Ireland,7564,,Tier 3,0.75,40.8617,-80.2865,090e211a-9fbb-435d-b99f-e3327251b742,,,,,,,,,3,2026-05-14,,,,,3,,,,,,
001Hr000028ZcOZ,"Township Of Shrewsbury, PA",Pennsylvania,Municipality,Hugh Bargeron,6762,,Tier 3,0.75,39.7687,-76.6797,e71382c2-163e-4460-97ff-52c6ae632774,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcOa,"Township Of West Cocalico, PA",Pennsylvania,Municipality,Sydney Ireland,7630,,Tier 3,0.75,40.2562,-76.1668,8fcbafc0-b350-4cdc-8b80-c7ec44fc59ca,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcOo,"Township Of North Middleton, PA",Pennsylvania,Municipality,Sydney Ireland,12248,,Tier 2,1.0,40.2395,-77.229,1d24ea83-ca2a-4bc6-a4ba-8cf50ba934b9,,,,,,,,,4,2026-05-15,,,,,4,,,,,,
001Hr000028ZcOp,"Borough Of Clarion, PA",Pennsylvania,Municipality,Catherine Silvestri,3880,Nurture,Tier 3,0.75,41.2148,-79.3853,e03081ca-acbf-4b61-af65-1b1feb2417cd,Closed Lost,,,Troy LeCaire,,1/5/2025,,,,,,,,,,,,,,,
001Hr000028ZcOt,"Greene Township, PA",Pennsylvania,Municipality,Hugh Bargeron,18242,,Tier 2,1.0,39.9685,-77.5873,ed71b34a-1ae7-40dd-899c-30f5d791215a,,,,,,,,,3,2025-12-04,,,,,,3,,,,,
001Hr000028ZcOy,"Borough Of Lewistown, PA",Pennsylvania,Municipality,Catherine Silvestri,8518,,Tier 3,0.75,40.5992,-77.5714,d807980c-5145-4bad-a436-6cdd13191066,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcOz,"City Of New Kensington, PA",Pennsylvania,Municipality,Ali Cohen,12052,,Tier 2,1.0,40.5698,-79.7648,bd3f8e7d-5f50-4aff-911c-2f7b15ff5099,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcP3,"Township Of Cumberland, PA",Pennsylvania,Municipality,Ali Cohen,7044,,Tier 3,0.75,39.7978,-77.252,138d6e02-6de3-453c-a1e6-4d656630db2c,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcP4,"Township Of Quincy, PA",Pennsylvania,Municipality,Hugh Bargeron,5528,,Tier 3,0.75,39.8034,-77.5744,5579d795-27a8-4007-b761-31efe0c5ea1e,,,,,,,,,1,2026-05-21,,,,,,,,,1,,
001Hr000028ZcP8,"Township Of Dover, PA",Pennsylvania,Municipality,Catherine Silvestri,22850,,Tier 2,1.0,39.9901,-76.8952,d64157cd-c0cd-4082-bace-73998265dcd3,,,,,,,,,3,2025-12-11,,,,,,3,,,,,
001Hr000028ZcPD,"Township Of West Donegal, PA",Pennsylvania,Municipality,Ali Cohen,8926,,Tier 3,0.75,40.1306,-76.6297,80c9b992-06d6-44df-aac8-d71f424ae129,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcPG,"Borough Of Bellefonte, PA",Pennsylvania,Municipality,Ali Cohen,6079,,Tier 3,0.75,40.9134,-77.7783,c5355869-c508-4aae-82dc-19eebf975495,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcPI,"Borough Of Elizabethtown, PA",Pennsylvania,Municipality,Ali Cohen,11533,,Tier 2,1.0,40.1529,-76.6024,5b571742-b55f-4219-90bc-19a223829ca2,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcPN,"Township Of Hellam, PA",Pennsylvania,Municipality,Catherine Silvestri,5905,,Tier 3,0.75,40.0245,-76.5835,fa77d781-3811-4176-a07a-9e40d1270a91,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcPS,"Township Of Mount Joy, PA",Pennsylvania,Municipality,Hugh Bargeron,10785,,Tier 2,1.0,39.7698,-77.183,85d7f44a-d76c-48cc-b43f-c3aba5a216bb,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcPX,"Borough Of Shippensburg, PA",Pennsylvania,Municipality,Catherine Silvestri,5498,,Tier 3,0.75,40.0506,-77.5203,748b7d21-179f-4536-9959-acd72c611bdc,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcPc,"Township Of Manor, PA",Pennsylvania,Municipality,Ali Cohen,21954,,Tier 2,1.0,40.334,-79.67,fadd9f8f-a629-496a-93de-1c42915aae81,,,,,,,,,15,2026-02-24,15,,,,,,,,,,
001Hr000028ZcPf,"City Of Washington, PA",Pennsylvania,Municipality,Hugh Bargeron,13189,,Tier 2,1.0,40.174,-80.2462,78760818-d1c5-4f75-a99a-d0abf0f6be65,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcPh,"Township Of Dickinson, PA",Pennsylvania,Municipality,Catherine Silvestri,5355,,Tier 3,0.75,40.1124,-77.2635,8d5a57c6-1b10-43f0-973e-9100b0274026,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcPm,"Township Of Hamilton, PA",Pennsylvania,Municipality,Catherine Silvestri,11344,,Tier 2,1.0,39.9492,-77.7109,642d542b-0bbf-48f4-8941-f76ad5bb39d1,,,,,,,,,5,2026-02-18,5,,,,,,,,,,
001Hr000028ZcPr,"Borough Of New Holland, PA",Pennsylvania,Municipality,Hugh Bargeron,5759,,Tier 3,0.75,40.1018,-76.0852,5ce49cdb-9065-4e3c-bf70-d8d8029c3f91,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcPs,"Township Of Upper Allen, PA",Pennsylvania,Municipality,Sydney Ireland,23197,,Tier 2,1.0,40.1733,-76.9989,4eb62230-04f3-4280-b606-f5c5399f39c0,,,,,,,,,3,2026-05-12,,,,,2,1,,,,,
001Hr000028ZcPw,"Paradise Township, PA",Pennsylvania,Municipality,Catherine Silvestri,5649,,Tier 3,0.75,41.1081,-75.2712,9f076f28-a757-4494-97a8-6b7578e54201,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcQ1,"Borough Of Palmyra, PA",Pennsylvania,Municipality,Sydney Ireland,7755,,Tier 3,0.75,40.309,-76.5933,4d6a7b82-0e97-4058-acae-a41858bf85da,,,,,,,,,1,2026-05-19,,,,,1,,,,,,
001Hr000028ZcQ6,"Township Of North Londonderry, PA",Pennsylvania,Municipality,Sydney Ireland,8927,,Tier 3,0.75,40.3318,-76.5893,d6895643-51b7-457e-ab7f-bb655dbf73b3,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcQC,"Township Of Logan, PA",Pennsylvania,Municipality,Catherine Silvestri,12227,Open Opportunity,Tier 2,1.0,40.5203,-78.4525,f39732b6-9745-4b33-a286-85963521de5a,Open,Meeting Booked,Top of Funnel,Catherine Silvestri,5/22/2026,5/22/2026,,,5,2026-05-22,,,5,,,,,,,,
001Hr000028ZcQG,"Borough Of Steelton, PA",Pennsylvania,Municipality,Ali Cohen,6245,,Tier 3,0.75,40.2354,-76.8414,51e87273-f481-4fae-ae7b-4f03458b0a6e,,,,,,,,,9,2025-07-14,,,,9,,,,,,,
001Hr000028ZcQQ,"Township Of West Deer, PA",Pennsylvania,Municipality,Ali Cohen,12240,,Tier 2,1.0,40.621,-79.8583,7601b343-7bcb-4d79-bc9a-b29998ca056a,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcQV,"Borough Of Ambridge, PA",Pennsylvania,Municipality,Ali Cohen,6869,,Tier 3,0.75,40.5892,-80.2251,e98789be-a20b-477f-9ed1-c13e28819043,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcQa,"Township Of Center, PA",Pennsylvania,Municipality,Catherine Silvestri,7767,,Tier 3,0.75,40.6604,-80.2879,89af736c-0c6f-4311-8b2b-9883ef3545d1,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcQk,"Township Of Pine, PA",Pennsylvania,Municipality,Ali Cohen,15018,,Tier 2,1.0,40.6393,-80.0423,f6096d0e-f4be-487f-9ec6-285ba400dffa,,,,,,,,,7,2025-07-07,,7,,,,,,,,,
001Hr000028ZcQp,"Township Of Newberry, PA",Pennsylvania,Municipality,Sydney Ireland,15742,,Tier 2,1.0,40.1293,-76.7914,068d1410-645b-44c8-874a-ad2dffb0deb5,,,,,,,,,6,2025-10-14,,,,6,,,,,,,
001Hr000028ZcQu,"City Of Beaver Falls, PA",Pennsylvania,Municipality,Sydney Ireland,8999,,Tier 3,0.75,40.752,-80.3192,feafd59a-80a6-4aeb-b09c-b4a141acbe9a,,,,,,,,,19,2025-07-30,,,,,,,19,,,,
001Hr000028ZcR4,"California Borough, PA",Pennsylvania,Municipality,Catherine Silvestri,6306,,Tier 3,0.75,40.0656,-79.8917,4e5dbe34-f1a4-432a-9c0e-47be8f95b214,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcR9,"City Of Hermitage, PA",Pennsylvania,Municipality,Sydney Ireland,16144,,Tier 2,1.0,41.2334,-80.4487,e4a53bdd-1781-40e4-8e22-8e104bf5a98d,,,,,,,,,4,2026-05-27,,,,,4,,,,,,
001Hr000028ZcT1,"Township Of Patton, PA",Pennsylvania,Municipality,Hugh Bargeron,15766,,Tier 2,1.0,40.634,-78.6503,c1fb0d4b-67f4-4d26-a90b-70c9cbbad380,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcTf,"Township Of Harris, PA",Pennsylvania,Municipality,Ali Cohen,6022,,Tier 3,0.75,40.7583,-77.7567,ec9556b5-fac2-4c30-87b0-777ddf6223fd,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcTo,"Township Of Ferguson, PA",Pennsylvania,Municipality,Catherine Silvestri,19284,,Tier 2,1.0,40.7442,-77.9053,c5cfb7a2-27ad-48f5-9b79-95eea352175e,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcTt,"Township Of Vernon, PA",Pennsylvania,Municipality,Sydney Ireland,5318,,Tier 3,0.75,41.6407,-80.2098,9349665e-257f-4f2b-8680-955b3bbd7db2,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcTy,"Township Of Sandy, PA",Pennsylvania,Municipality,Hugh Bargeron,11776,,Tier 2,1.0,41.1078,-78.7711,713ab488-6f4f-4673-822d-7214639e74c4,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcU3,"City Of Bradford, PA",Pennsylvania,Municipality,Sydney Ireland,7538,,Tier 3,0.75,41.9565,-78.6492,a6248b1a-7c18-4e28-ac57-35438e26e2f4,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcU8,"Borough Of Hollidaysburg, PA",Pennsylvania,Municipality,Sydney Ireland,5562,,Tier 3,0.75,40.4273,-78.3889,24af9354-649d-43f7-bc6b-c0556298874d,,,,,,,,,1,2026-05-19,,,,,1,,,,,,
001Hr000028ZcUD,"City Of Corry, PA",Pennsylvania,Municipality,Ali Cohen,6164,Nurture,Tier 3,0.75,41.9203,-79.6403,ae3295c7-1a25-4356-97ed-20d78fc1d821,Closed Lost,,,Troy LeCaire,,1/5/2025,,,,,,,,,,,,,,,
001Hr000028ZcUI,"City Of Warren, PA",Pennsylvania,Municipality,Catherine Silvestri,9248,,Tier 3,0.75,41.8439,-79.145,c62feef1-a3d6-4f2b-bccf-35faccfc1ffa,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcUN,"Cranberry Township (Venango County), PA",Pennsylvania,Municipality,Ali Cohen,6333,,Tier 3,0.75,41.3557,-79.6727,c094757b-2823-4fde-ae0c-0b410b58abfd,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcWd,"Township Of Bedminster, PA",Pennsylvania,Municipality,Ali Cohen,7529,,Tier 3,0.75,40.4216,-75.1779,973eaaff-b11b-4b90-b70d-7e5e186e7192,,,,,,,,,1,2025-09-30,,,,,,,1,,,,
001Hr000028ZcgN,"City Of Carbondale, PA",Pennsylvania,Municipality,Sydney Ireland,8812,,Tier 3,0.75,41.5737,-75.5019,3b7c0575-909d-4629-bc28-573f30e8dc45,,,,,,,,,2,2026-05-19,,1,,,1,,,,,,
001Hr000028Zcll,"Township Of Springettsbury, PA",Pennsylvania,Municipality,Hugh Bargeron,27081,,Tier 1,1.5,39.995,-76.6759,dd40303d-da3b-49e5-b277-c2653d08da88,,,,,,,,,9,2026-04-29,9,,,,,,,,,,
001Hr000028Zclm,"Township Of Lower Paxton, PA",Pennsylvania,Municipality,Hugh Bargeron,54089,,Tier S,2.0,40.3102,-76.7914,d6eab31e-8b83-42fc-b5c0-418e945ac886,,,,,,,,,2,2025-11-20,2,,,,,,,,,,
001Hr000028Zcnx,"City Of Uniontown, PA",Pennsylvania,Municipality,Catherine Silvestri,9803,,Tier 3,0.75,39.9001,-79.7164,730fc572-f1dd-4215-9ea3-82daaab26440,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zcqj,"Township Of Allegheny, PA",Pennsylvania,Municipality,Catherine Silvestri,6509,,Tier 3,0.75,40.5926,-79.6278,a616b4fb-c4cb-4af7-b235-5f99f9d229d8,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zcr1,"Township Of Wright, PA",Pennsylvania,Municipality,Sydney Ireland,5730,,Tier 3,0.75,41.1247,-75.9057,dd235271-b3eb-4b28-9cd8-e718c8847fac,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zcsx,"Harborcreek Township, PA",Pennsylvania,Municipality,Ali Cohen,16665,,Tier 2,1.0,42.1679,-79.9417,7ad9914a-02d7-48ff-9a68-94c0fbc6151b,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zct7,"Borough Of Plum, PA",Pennsylvania,Municipality,Sydney Ireland,26877,,Tier 1,1.5,40.5003,-79.7495,4f596c02-4e2c-4f6b-bac1-d7e8edfebad6,,,,,,,,,9,2026-04-28,9,,,,,,,,,,
001Hr000028Zcu3,"Smithfield Township (Huntingdon County), PA",Pennsylvania,Municipality,Sydney Ireland,5402,,Tier 3,0.75,40.484,-78.0211,f1bdb92f-bb68-4d71-b76c-235578ae2442,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcxN,"Township Of Tredyffrin, PA",Pennsylvania,Municipality,Sydney Ireland,31798,,Tier 1,1.5,40.071,-75.4366,e9ec0bf5-90ff-46b9-b462-da8c481e152a,,,,,,,,,2,2026-05-14,,,,,2,,,,,,
001Hr000028Zcxm,"Township Of Bristol, PA",Pennsylvania,Municipality,Sydney Ireland,54223,,Tier S,2.0,40.1226,-74.8675,3c9b70fe-f913-4213-9e99-c49035aa63de,,,,,,,,,10,2026-01-08,10,,,,,,,,,,
001Hr000028Zcxx,"Union County, PA",Pennsylvania,County,Hugh Bargeron,,,Tier 3,0.75,40.9895,-77.0564,62e99393-b912-46af-afc4-e63543a763a9,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZcyH,"Montgomery Township (Franklin County), PA",Pennsylvania,Municipality,Sydney Ireland,5762,,Tier 3,0.75,39.7772,-77.9053,265cd2de-ce19-4088-bf3c-df0875c61222,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zd0M,"Township Of Mccandless, PA",Pennsylvania,Municipality,Catherine Silvestri,29322,,Tier 1,1.5,40.5916,-80.0198,8df75ae4-6c52-4b95-bc4a-c924b013672a,,,,,,,,,7,2025-12-02,,,,,,7,,,,,
001Hr000028Zd1G,"Township Of Whitehall, PA",Pennsylvania,Municipality,Ali Cohen,29178,,Tier 1,1.5,40.6572,-75.4986,836d4bb0-e3a1-4c3a-aa70-3069e8066a5e,,,,,,,,,13,2026-05-12,,,12,,,,1,,,,
001Hr000028Zd1e,"Township Of Brighton, PA",Pennsylvania,Municipality,Sydney Ireland,8788,,Tier 3,0.75,40.7081,-80.377,474ac4f0-0173-4795-a4ab-fe0ae7c5f67c,,,,,,,,,2,2026-05-18,,,,,2,,,,,,
001Hr000028Zd23,"Township Of Northampton, PA",Pennsylvania,Municipality,Sydney Ireland,39828,,Tier 1,1.5,40.2088,-75.0027,c13abd17-1f97-4d49-8a94-1131c6f05fca,,,,,,,,,3,2026-05-12,,,3,,,,,,,,
001Hr000028Zd3A,"Township Of Salem, PA",Pennsylvania,Municipality,Catherine Silvestri,4107,,Tier 3,0.75,41.1068,-76.2016,a75186e2-3003-4e4f-aa6c-df3c69158bb3,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zd3b,"Blair County, PA",Pennsylvania,County,Catherine Silvestri,120269,,Tier S,2.0,40.4531,-78.3842,534ae2a7-57d4-42e3-9d27-ca85293add06,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zd4I,"Township Of Horsham, PA",Pennsylvania,Municipality,Sydney Ireland,26551,,Tier 1,1.5,40.1903,-75.1662,6a32ed0b-dc7b-4b55-8b8e-7a4e9831f1a3,,,,,,,,,15,2026-05-19,,9,,,6,,,,,,
001Hr000028Zd4x,"Centre County, PA",Pennsylvania,County,Sydney Ireland,158425,,Tier S,2.0,40.8766,-77.8367,e4894f1c-f16e-4158-a026-46d9035c1c19,,,,,,,,,2,2025-11-06,,,,,,2,,,,,
001Hr000028Zd6V,"Township Of Slippery Rock, PA",Pennsylvania,Municipality,Catherine Silvestri,6955,,Tier 3,0.75,41.064,-80.0564,2a08062c-4ac2-4be6-b1c0-ae47d47d0f42,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zd6u,"City Of Lebanon, PA",Pennsylvania,Municipality,Ali Cohen,26581,,Tier 1,1.5,40.3392,-76.4262,a3084cc7-e9cf-4c3c-a709-805ec9702352,,,,,,,,,,,,,,,,,,,,,
001Hr000028Zd9d,"City Of Bethlehem, PA",Pennsylvania,Municipality,Sydney Ireland,75624,,Tier S,2.0,40.6259,-75.3705,940c5cf4-58b0-4b23-b551-2dbd76e32d12,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZdA6,"Township Of Upper Merion, PA",Pennsylvania,Municipality,Hugh Bargeron,34223,,Tier 1,1.5,40.0947,-75.3629,d4cc80ec-d8b8-4bbe-8747-f481d7f0cc61,,,,,,,,,3,2025-06-12,,,,,,,3,,,,
001Hr000028ZdAN,"Township Of Spring, PA",Pennsylvania,Municipality,Catherine Silvestri,2298,,Tier 3,0.75,40.2994,-76.0276,d5e30f33-b448-44f5-a4aa-511cd691e970,,,,,,,,,1,2026-04-20,1,,,,,,,,,,
001Hr000028ZdAb,"Township Of Stowe, PA",Pennsylvania,Municipality,Hugh Bargeron,6334,,Tier 3,0.75,40.4729,-80.0746,518b9d42-79b7-4504-800a-af891e4c2f4e,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZdAr,"St. Thomas Township, PA",Pennsylvania,Municipality,Hugh Bargeron,5894,,Tier 3,0.75,39.9298,-77.8139,2dcf94be-fe61-4538-80d6-32499e71ce48,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZdB9,"Township Of South Union, PA",Pennsylvania,Municipality,Sydney Ireland,10703,,Tier 2,1.0,39.8837,-79.7157,6fe644ec-8421-4546-ac45-371f6902f97f,,,,,,,,,1,2026-05-15,,,,,1,,,,,,
001Hr000028ZdCC,"Township Of Pequea, PA",Pennsylvania,Municipality,Catherine Silvestri,5619,,Tier 3,0.75,39.8882,-76.3672,dd1013a6-869e-424f-b375-52621bd6f62e,,,,,,,,,2,2025-06-26,,2,,,,,,,,,
001Hr000028ZdCD,"Township Of Lower Makefield, PA",Pennsylvania,Municipality,Catherine Silvestri,33267,,Tier 1,1.5,40.2302,-74.8624,f25c18f8-2c2f-49fb-9dff-4dc9a9e31fd2,,,,,,,,,8,2026-05-26,,,8,,,,,,,,
001Hr000028ZdCw,"Township Of Exeter (Berks County), PA",Pennsylvania,Municipality,Ali Cohen,25483,,Tier 1,1.5,40.3136,-75.8185,3ff944df-0c15-4f12-87cc-71da4324c3c4,,,,,,,,,2,2025-12-11,,,,,,2,,,,,
001Hr000028ZdFf,"Township Of Athens, PA",Pennsylvania,Municipality,Sydney Ireland,5185,,Tier 3,0.75,41.9573,-76.518,b07f534e-be51-49a8-945c-5000c6255446,,,,,,,,,1,2026-05-19,,,,,1,,,,,,
001Hr000028ZdFj,"Upper Darby Township, PA",Pennsylvania,Municipality,Hugh Bargeron,84894,,Tier S,2.0,39.9593,-75.2878,dc607711-54df-4496-a1e6-9c3c34256273,,,,,,,,,10,2025-12-11,10,,,,,,,,,,
001Hr000028ZdG6,"Township Of Blooming Grove, PA",Pennsylvania,Municipality,Ali Cohen,5545,,Tier 3,0.75,41.3706,-75.1546,a220e123-4829-4fd2-97e1-5064b521e8d1,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZdHY,"Township Of Susquehanna, PA",Pennsylvania,Municipality,Catherine Silvestri,26706,,Tier 1,1.5,40.3182,-76.8606,f99f68cd-7202-4021-af31-cd87cb9e1c85,,,,,,,,,5,2026-05-14,,,5,,,,,,,,
001Hr000028ZdHc,"Township Of Polk, PA",Pennsylvania,Municipality,Ali Cohen,7478,,Tier 3,0.75,41.367,-79.9292,e76e1247-ba22-4dd5-acb6-9df03e5ba301,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZdHs,"Township Of Mount Pleasant, PA",Pennsylvania,Municipality,Hugh Bargeron,10041,,Tier 2,1.0,40.1767,-79.4929,9893e509-755e-4793-a22f-32de55e8cc14,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZdIA,"Township Of Ross, PA",Pennsylvania,Municipality,Sydney Ireland,5510,,Tier 3,0.75,40.5169,-80.0046,ccdcf3a2-6316-460b-a969-75ff35a961bd,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZdIH,"Township Of Manheim, PA",Pennsylvania,Municipality,Sydney Ireland,43812,,Tier 1,1.5,40.0922,-76.3058,8b92f88b-b1b9-41a5-9d5e-f3aa4f9a7fa6,,,,,,,,,2,2026-05-12,,,,,2,,,,,,
001Hr000028ZdIn,"Township Of East Allen, PA",Pennsylvania,Municipality,Hugh Bargeron,5023,,Tier 3,0.75,40.7022,-75.4228,7bb02dc6-c4ee-4d6b-b0ef-d18219c12ac0,,,,,,,,,1,2026-05-12,,,,,,,,,1,,
001Hr000028ZdJH,"East Caln Township, PA",Pennsylvania,Municipality,Ali Cohen,5465,,Tier 3,0.75,40.0123,-75.6761,5b56060c-2e0e-4629-a25c-dd5827472163,,,,,,,,,3,2025-07-29,,3,,,,,,,,,
001Hr000028ZdJN,"Borough Of Collingdale, PA",Pennsylvania,Municipality,Ali Cohen,8824,,Tier 3,0.75,39.9118,-75.2771,f2aab232-6735-407e-88e9-313cb693e405,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZdL0,"Township Of Lawrence, PA",Pennsylvania,Municipality,Sydney Ireland,7459,,Tier 3,0.75,40.3046,-80.1219,34c1cbe9-7a84-4628-9d64-6556e99ff29c,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZdLZ,"Municipality Of Bethel Park, PA",Pennsylvania,Municipality,Ali Cohen,33110,,Tier 1,1.5,40.3276,-80.0395,50979bd7-fb74-4927-95f4-f7d90456ce1d,,,,,,,,,5,2025-12-12,,,,,,5,,,,,
001Hr000028ZdLw,"Borough Of Plymouth, PA",Pennsylvania,Municipality,Sydney Ireland,5744,,Tier 3,0.75,41.2404,-75.9446,346408a6-27b6-4693-8738-98bc4b7eb9d0,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZdM2,"Hampden Township, PA",Pennsylvania,Municipality,Hugh Bargeron,32530,,Tier 1,1.5,40.2511,-76.9758,86316e6f-2567-47ca-b54f-be49bfc7a9da,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZdMe,"Township Of West Mead, PA",Pennsylvania,Municipality,Catherine Silvestri,4980,,Tier 3,0.75,41.6221,-80.1094,d8f89646-90b2-429b-ab6b-afe0fe2b1d67,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZdMi,"Mifflin County, PA",Pennsylvania,County,Ali Cohen,45935,,Tier 1,1.5,40.6523,-77.6078,b9a2a8a7-84c6-4a18-b1cd-4a64954eb96d,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZdMj,"Township Of Upper Yoder, PA",Pennsylvania,Municipality,Catherine Silvestri,5086,,Tier 3,0.75,40.3032,-79.008,598252b9-5c4b-4ea6-bf02-a033b0ef37a8,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZdMp,"Township Of Sewickley, PA",Pennsylvania,Municipality,Catherine Silvestri,5590,,Tier 3,0.75,40.2636,-79.7151,b88b2fab-017e-47b4-bd9f-b658f5b6b569,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZdMr,"Township Of New London, PA",Pennsylvania,Municipality,Hugh Bargeron,5801,,Tier 3,0.75,39.7668,-75.883,85ee0812-039f-40fd-a80e-f390ee6a97ba,,,,,,,,,2,2026-05-22,,,,,,,,,2,,
001Hr000028ZdN4,"Municipality Of Monroeville, PA",Pennsylvania,Municipality,Hugh Bargeron,28334,,Tier 1,1.5,40.4212,-79.7881,f2f3c57a-1a76-4a4c-bb14-805fa899739c,,,,,,,,,1,2025-06-02,,,,,,,1,,,,
001Hr000028ZdNf,"Township Of Shaler, PA",Pennsylvania,Municipality,Ali Cohen,27737,,Tier 1,1.5,40.5325,-79.968,a12c0104-4e2b-4f68-a386-28c23b5d87e6,,,,,,,,,6,2025-12-01,6,,,,,,,,,,
001Hr000028ZdNq,"Township Of Penn Hills, PA",Pennsylvania,Municipality,Catherine Silvestri,40558,Open Opportunity,Tier 1,1.5,40.4661,-79.8261,c00a1f90-0723-46ba-9704-21b10b431888,Open,Initial Interest,Top of Funnel,Catherine Silvestri,5/11/2026,4/30/2026,,,7,2026-05-12,,,6,,1,,,,,,
001Hr000028ZdO3,"Township Of Chanceford, PA",Pennsylvania,Municipality,Catherine Silvestri,5914,,Tier 3,0.75,39.9013,-76.4794,5a2a9ed7-77ba-4df2-886a-6132ae039cdf,,,,,,,,,,,,,,,,,,,,,
001Hr000028ZdOJ,"Township Of Plains, PA",Pennsylvania,Municipality,Hugh Bargeron,9807,,Tier 3,0.75,41.2755,-75.8506,baa4453f-3dbc-4f4a-8a75-8a57793512dd,,,,,,,,,,,,,,,,,,,,,
