Account ID,Account Name,State,Entity Type,Owner,Population,Account Status,Tier,SQO Points,Lat,Lng,Starbridge Buyer ID,Opp Status,Stage,Funnel Position,Sourced By,Discovery Call Date,Created Date,ARR,Previously Lost,Total Calls,Last Call Date,Calls - Emily Murnane,Calls - Leila Assil,Calls - Mihir Shah,Calls - Joe del Rosario,Calls - Sydney Ireland,Calls - Ali Cohen,Calls - Ryan Minter,Calls - Jenny Allison,Calls - Quinzel Perry
001Hr000028Zdai,"City Of Hamilton, OH",Ohio,Municipality,Ali Cohen,62947,,Tier S,2.0,39.3989,-84.5588,a9630b19-780c-4fa5-8186-1015efb48554,,,,,,,,,43,2026-04-27,19,24,,,,,,,
001Hr000028Zdal,"City Of Perrysburg, OH",Ohio,Municipality,Mihir Shah,25114,,Tier 1,1.5,41.557,-83.6272,45a5aebe-8032-498a-abec-5a8f03226468,,,,,,,,,13,2026-01-30,11,,,2,,,,,
001Hr000028Zdaq,"City Of Willoughby, OH",Ohio,Municipality,Mihir Shah,23898,,Tier 2,1.0,41.6398,-81.4065,ea96df62-2c3d-45cb-8c11-2bfddb160d71,,,,,,,,,33,2026-04-21,33,,,,,,,,
001Hr000028ZdbG,"Champaign County, OH",Ohio,County,Ryan Minter,38845,Nurture,Tier 1,1.5,40.1026,-83.8049,7dc0945c-51f3-43c4-b06d-2bcec3d66257,Closed Lost,,,Ali Cohen,2/17/2026,2/6/2026,,,17,2026-04-15,7,10,,,,,,,
001Hr000028ZdbK,"City Of Kent, OH",Ohio,Municipality,Mihir Shah,27912,,Tier 1,1.5,41.1537,-81.3579,e74d3d72-35fc-45a3-9e1c-e157b4bcad5b,,,,,,,,,3,2026-04-24,3,,,,,,,,
001Hr000028Zdbe,"City Of Centerville, OH",Ohio,Municipality,Mihir Shah,24729,Open Opportunity,Tier 2,1.0,39.6284,-84.1594,3a4e3b90-e780-4434-bc42-58580333449d,Open,Initial Interest,Top of Funnel,Sydney Ireland,2/6/2026,2/6/2026,,,12,2026-05-13,6,,3,3,,,,,
001Hr000028Zdbk,"City Of Gahanna, OH",Ohio,Municipality,Ali Cohen,35440,,Tier 1,1.5,40.0192,-82.8793,d89b4e12-5867-4937-b90f-28bc95372985,,,,,,,,,2,2026-04-08,2,,,,,,,,
001Hr000028Zdbo,"City Of Massillon, OH",Ohio,Municipality,Ali Cohen,32231,,Tier 1,1.5,40.7967,-81.5215,ff1c4d57-cef4-4284-8c94-8e2bd2739248,,,,,,,,,2,2026-01-30,2,,,,,,,,
001Hr000028Zdc3,"City Of Brunswick, OH",Ohio,Municipality,Mihir Shah,35340,,Tier 1,1.5,41.2381,-81.8418,b610dc5c-4209-4f75-9bf5-468c85e603ab,,,,,,,,,3,2026-01-30,2,,,1,,,,,
001Hr000028Zdc9,"City Of Huber Heights, OH",Ohio,Municipality,Mihir Shah,43272,Open Opportunity,Tier 1,1.5,39.8439,-84.1247,ffe782f7-6636-49d4-bac1-c8e001df26aa,Open,Initial Interest,Top of Funnel,Asher Rosenfeld,,1/5/2025,,,8,2026-02-17,8,,,,,,,,
001Hr000028ZdcD,"City Of Hilliard, OH",Ohio,Municipality,Ali Cohen,36892,,Tier 1,1.5,40.0334,-83.1582,2262f6b5-62be-4fce-b323-71334d77fa02,,,,,,,,,3,2025-07-29,,3,,,,,,,
001Hr000028ZdcI,"City Of Marion, OH",Ohio,Municipality,Mihir Shah,35868,,Tier 1,1.5,40.5887,-83.1285,d46da923-0116-4826-ae01-d8c68f9c5f76,,,,,,,,,7,2026-04-24,6,1,,,,,,,
001Hr000028ZdcK,"Township Of Miami, OH",Ohio,Municipality,Mihir Shah,51977,Open Opportunity,Tier S,2.0,39.1941,-84.2375,81a19eea-9cc6-4e15-993a-2d429dc9a0dc,Open,Initial Interest,Top of Funnel,Leila Assil,,2/4/2025,,,7,2025-12-18,7,,,,,,,,
001Hr000028ZdcS,"City Of Warren, OH",Ohio,Municipality,Ali Cohen,39020,Nurture,Tier 1,1.5,41.2376,-80.8184,90edb4ad-2129-4e70-94b3-bd41350091b7,Closed Lost,,,Joe del Rosario,7/10/2025,1/5/2025,,,10,2026-04-27,10,,,,,,,,
001Hr000028ZdcX,"City Of Beavercreek, OH",Ohio,Municipality,Mihir Shah,46636,,Tier 1,1.5,39.7092,-84.0633,75f52e86-444e-4576-8c2e-58b53bd20c98,,,,,,,,,4,2026-02-02,3,,,1,,,,,
001Hr000028Zdcc,"Township Of Miami, OH",Ohio,Municipality,Mihir Shah,44133,,Tier 1,1.5,39.1941,-84.2375,224814a2-25d4-4223-9972-62ebabe48d8a,,,,,,,,,5,2025-07-16,,5,,,,,,,
001Hr000028Zdd6,"Township Of Union, OH",Ohio,Municipality,Ali Cohen,49913,Nurture,Tier 1,1.5,40.4349,-82.2366,9ed4396d-5f90-47fd-bccc-fdbb1afe29a6,Closed Lost,,,Granger West,10/28/2024,1/5/2025,,,2,2025-09-19,2,,,,,,,,
001Hr000028ZddB,"City Of Delaware, OH",Ohio,Municipality,Ali Cohen,42814,Nurture,Tier 1,1.5,40.2987,-83.068,711a454f-ef36-4ffd-a75a-123c63204c11,Closed Lost,,,Asher Rosenfeld,,1/5/2025,,,22,2026-03-24,22,,,,,,,,
001Hr000028ZddL,"City Of Mansfield, OH",Ohio,Municipality,Mihir Shah,47669,,Tier 1,1.5,40.7585,-82.5141,566ce340-0561-404a-bed0-c1bd4e7c6da6,,,,,,,,,12,2026-03-23,7,,,5,,,,,
001Hr000028ZddS,"City Of Springfield, OH",Ohio,Municipality,Ali Cohen,58763,,Tier S,2.0,39.9234,-83.8099,d9e47f59-a38b-4ba9-aaaf-39fed0a3e531,,,,,,,,,4,2026-02-23,3,1,,,,,,,
001Hr000028Zddf,"Lake County, OH",Ohio,County,Mihir Shah,231842,Open Opportunity,Tier S,2.0,41.7704,-81.1704,c03e8176-9f22-4c0c-9e46-952779fdd9b7,Open,Initial Interest,Top of Funnel,Asher Rosenfeld,,1/5/2025,,,5,2025-10-06,5,,,,,,,,
001Hr000028ZdeB,"City Of Lakewood, OH",Ohio,Municipality,Mihir Shah,50104,Open Opportunity,Tier S,2.0,41.482,-81.7982,3fb75195-4661-4003-bdc2-15ebb7532a23,Open,Initial Interest,Top of Funnel,Emily Murnane,12/16/2025,11/17/2025,,,8,2026-05-13,4,2,2,,,,,,
001Hr000028ZdfX,"Bath Township (Greene County), OH",Ohio,Municipality,Mihir Shah,39374,Open Opportunity,Tier 1,1.5,39.8078,-84.0379,06883150-5965-45cd-b341-eca4833b3f94,Open,Initial Interest,Top of Funnel,Granger West,12/12/2024,1/5/2025,,,1,2025-11-21,1,,,,,,,,
001Hr000028ZdgX,"Township Of Bath, OH",Ohio,Municipality,Ali Cohen,9959,,Tier 3,0.75,41.1568,-81.6353,9cbf9350-9013-4e75-ace5-06419e01fb8a,,,,,,,,,7,2026-03-09,7,,,,,,,,
001Hr000028Zdgg,"Hocking County, OH",Ohio,County,Ali Cohen,27938,Open Opportunity,Tier 1,1.5,39.4909,-82.4753,df476c48-3bd0-478a-a86e-a00c997ded7b,Open,Sales Qualified,Mid Funnel,Emily Murnane,2/19/2026,10/8/2025,,,9,2026-02-18,9,,,,,,,,
001Hr000028ZdiB,"City Of Youngstown, OH",Ohio,Municipality,Ali Cohen,60270,,Tier S,2.0,41.0999,-80.6515,0d0b2e1b-10ad-451e-bd5f-fccb6689d3b4,,,,,,,,,10,2026-03-09,3,7,,,,,,,
001Hr000028ZdiL,"City Of Cuyahoga Falls, OH",Ohio,Municipality,Ali Cohen,50810,Open Opportunity,Tier S,2.0,41.1362,-81.4828,e9516f3e-ac11-42f2-ad28-772b14ebdf88,Open,Initial Interest,Top of Funnel,Emily Murnane,,10/30/2025,,,36,2026-01-14,36,,,,,,,,
001Hr000028ZdiW,"Pickaway County, OH",Ohio,County,Mihir Shah,61086,,Tier S,2.0,39.6878,-82.9932,afb526ce-fcb6-4a04-8d01-ed6e8598123e,,,,,,,,,10,2025-12-18,2,8,,,,,,,
001Hr000028Zdj5,"Clinton County, OH",Ohio,County,Mihir Shah,,,Tier 3,0.75,39.4067,-83.8473,31aeb9ec-bb82-4d0a-89b6-70fc85ecc58d,,,,,,,,,2,2026-02-20,2,,,,,,,,
001Hr000028Zdj6,"Medina County, OH",Ohio,County,Mihir Shah,184042,Open Opportunity,Tier S,2.0,41.0801,-81.9535,aa12ec4f-4028-4181-871d-ed6a47318230,Open,Meeting Booked,Top of Funnel,Emily Murnane,3/2/2026,2/23/2026,,Yes,4,2026-02-23,3,1,,,,,,,
001Hr000028Zdju,"Mahoning County, OH",Ohio,County,Ali Cohen,225596,,Tier S,2.0,40.9872,-80.7214,30b0bafb-9962-456f-a533-a19b07399470,,,,,,,,,10,2026-03-04,10,,,,,,,,
001Hr000028Zdk7,"Ross County, OH",Ohio,County,Mihir Shah,76000,,Tier S,2.0,39.3584,-82.9932,d5bad018-9585-4900-9bfd-33a536b46e6f,,,,,,,,,5,2026-03-27,5,,,,,,,,
001Hr000028ZdlA,"Logan County, OH",Ohio,County,Mihir Shah,46057,Open Opportunity,Tier 1,1.5,40.39,-83.8473,fda4aa0b-4499-453e-bd89-544f1f15e871,,,,,,,,,15,2026-04-15,6,9,,,,,,,
001Hr000028Zdmr,"Delaware County, OH",Ohio,County,Mihir Shah,231636,,Tier S,2.0,40.3033,-83.0361,830e2f5f-bcc5-46d0-9fb2-6298998028f7,,,,,,,,,2,2025-09-09,,2,,,,,,,
001Hr000028Zdn1,"Wayne County, OH",Ohio,County,Mihir Shah,116510,Open Opportunity,Tier S,2.0,40.7589,-81.9535,567b1ffe-e2a1-4544-b62d-061b0bd096b4,Open,Meeting Booked,Top of Funnel,Mihir Shah,5/21/2026,5/13/2026,,,12,2026-05-14,8,,4,,,,,,
001Hr000028ZdnG,"Clark County, OH",Ohio,County,Mihir Shah,,,Tier 3,0.75,39.8912,-83.6774,82f472c7-64e9-41e1-bdc4-37f6acb728dc,,,,,,,,,15,2026-04-20,11,4,,,,,,,
001Hr000028Zdna,"Wood County, OH",Ohio,County,Mihir Shah,131592,,Tier S,2.0,41.3478,-83.6774,2a27b7d2-c1ab-4061-9275-8112fcbaa99a,,,,,,,,,12,2026-04-13,10,2,,,,,,,
001Hr000028Zdnf,"Fairfield County, OH",Ohio,County,Ali Cohen,167762,,Tier S,2.0,39.8305,-82.6483,514883df-5146-49a8-b18a-1c8dd9fd3ba2,,,,,,,,,4,2026-04-07,3,1,,,,,,,
001Hr000028Zdpb,"Warren County, OH",Ohio,County,Ali Cohen,252148,,Tier S,2.0,39.4241,-84.1857,4ea25c2a-0265-437f-95f7-be8968d86887,,,,,,,,,22,2025-10-13,2,20,,,,,,,
001Hr000028ZdtA,"Township Of Jefferson, OH (Montgomery County)",Ohio,Municipality,Ali Cohen,5837,Open Opportunity,Tier 3,0.75,39.762,-84.3542,2e9dc2f1-069e-4442-8b5a-bc161c015ce9,Open,Demo,Mid Funnel,Ali Cohen,2/13/2026,2/5/2026,,,9,2025-08-12,,9,,,,,,,
001Hr000028Zdv0,"Austintown Township, OH",Ohio,Municipality,Ali Cohen,36000,,Tier 1,1.5,41.0889,-80.7436,e48e9abf-185b-4d46-8028-b99f50ab4e06,,,,,,,,,2,2025-09-25,,,,2,,,,,
001Hr000028Zdv5,"Village Of Chagrin Falls, OH",Ohio,Municipality,Ali Cohen,4129,Nurture,Tier 3,0.75,41.4299,-81.3911,397f1d26-5e92-4858-a693-21981b793021,Closed Lost,,,Granger West,11/26/2024,1/5/2025,"$28,000",,,,,,,,,,,,
001Hr000028Ze3o,"Township Of Monroe, OH (Claremont County)",Ohio,Municipality,Mihir Shah,7618,,Tier 3,0.75,,,4f1cda93-aa55-45ce-88d4-0ba1283119f5,,,,,,,,,2,2026-05-07,,,2,,,,,,
001Hr000028Ze3t,"Harrison Township (Pickaway County), OH",Ohio,Municipality,Ali Cohen,8235,Open Opportunity,Tier 3,0.75,39.7481,-82.9717,b0b3fdcb-4032-471f-be40-025cad15812c,Open,Meeting Booked,Top of Funnel,Emily Murnane,3/19/2026,3/9/2026,,,11,2026-04-27,11,,,,,,,,
001Hr000028Ze3y,"Township Of Butler, OH",Ohio,Municipality,Mihir Shah,8242,,Tier 3,0.75,39.8587,-84.199,d0299937-df94-4e2a-84d0-4bc7fc510b4e,,,,,,,,,4,2025-08-04,,4,,,,,,,
001Hr000028Ze43,"Township Of German, OH",Ohio,Municipality,Mihir Shah,8722,Nurture,Tier 3,0.75,39.6211,-84.4173,ad9d2561-23d3-4102-b628-e7cef3eaf5f9,Closed Lost,,,Ali Cohen,3/2/2026,2/4/2026,,,2,2026-02-12,,,,,,2,,,
001Hr000028Ze4D,"Perry Township (Lake County), OH",Ohio,Municipality,Ali Cohen,8859,,Tier 3,0.75,41.8089,-81.0707,b9120e4f-bce0-4886-a9c0-121fa03e3416,,,,,,,,,4,2025-10-24,4,,,,,,,,
001Hr000028Ze4N,"Sharon Township (Richland County), OH",Ohio,Municipality,Mihir Shah,8988,,Tier 3,0.75,40.8577,-82.6807,67694579-893d-47b6-837a-565b8d501c4b,,,,,,,,,,,,,,,,,,,
001Hr000028Ze4S,"Lawrence Township (Stark County), OH",Ohio,Municipality,Mihir Shah,13546,,Tier 2,1.0,40.873,-81.5816,92b233a2-5969-4929-8070-6d283226abf6,,,,,,,,,2,2025-09-24,2,,,,,,,,
001Hr000028Ze4X,"Township Of Springfield, OH",Ohio,Municipality,Ali Cohen,14076,,Tier 2,1.0,39.9255,-82.0734,739beaf4-558b-451f-a2d7-c3e8e1023eeb,,,,,,,,,7,2025-10-06,7,,,,,,,,
001Hr000028Ze4c,"Township Of Madison (Lake County), OH",Ohio,Municipality,Ali Cohen,18454,,Tier 2,1.0,41.7712,-81.0498,50da671b-5536-4a2f-a581-98fbed752a34,,,,,,,,,,,,,,,,,,,
001Hr000028Ze4h,"Concord Township (Lake County), OH",Ohio,Municipality,Mihir Shah,19121,Nurture,Tier 2,1.0,41.6746,-81.2243,ddf8309a-be82-41c5-b0c9-ce6420cdcd8d,Closed Lost,,,Ali Cohen,2/12/2026,2/4/2026,,,4,2026-02-12,,,,,1,3,,,
001Hr000028Ze4m,"Township Of Lake, OH",Ohio,Municipality,Mihir Shah,30208,,Tier 1,1.5,40.937,-81.3619,4d86932f-1590-4fec-b2bf-76c649952dde,,,,,,,,,,,,,,,,,,,
001Hr000028Ze4w,"Township Of Fairfield, OH",Ohio,Municipality,Ali Cohen,22651,Open Opportunity,Tier 2,1.0,39.3976,-84.5224,2d3b0f80-002f-49a2-973b-a50a501f79ff,Open,Initial Interest,Top of Funnel,Emily Murnane,,9/17/2025,,,8,2025-11-07,8,,,,,,,,
001Hr000028Ze5z,"Township Of Springfield, OH",Ohio,Municipality,Ali Cohen,35537,,Tier 1,1.5,39.9255,-82.0734,d79399bf-daf2-403b-a301-c6261e8c2087,,,,,,,,,,,,,,,,,,,
001Hr000028Ze64,"Township Of Liberty, OH",Ohio,Municipality,Ali Cohen,33554,,Tier 1,1.5,39.4015,-84.4094,1bdf3843-f253-4840-8617-b614a8f15758,,,,,,,,,1,2025-05-21,,,,1,,,,,
001Hr000028Ze6J,"Township Of Harrison, OH",Ohio,Municipality,Mihir Shah,14521,,Tier 2,1.0,39.2668,-84.7942,c4f323d5-2200-4e97-965d-09ac964c9d5b,,,,,,,,,3,2025-09-23,3,,,,,,,,
001Hr000028Ze6d,"Township Of Perry, OH",Ohio,Municipality,Mihir Shah,16201,,Tier 2,1.0,38.4923,-82.5943,da2566c5-d2cf-406b-804d-96a8941f904c,,,,,,,,,2,2025-09-18,2,,,,,,,,
001Hr000028Ze6i,"Township Of Jefferson, OH (Franklin County)",Ohio,Municipality,Ali Cohen,14199,Open Opportunity,Tier 2,1.0,40.0145,-82.8102,96979ee2-c817-4f78-ae8e-d43ca01c19c1,Open,Proposal,Mid Funnel,Emily Murnane,3/26/2026,3/17/2026,"$17,000",,1,2026-03-13,1,,,,,,,,
001Hr000028Ze6s,"Township Of Springfield, OH",Ohio,Municipality,Ali Cohen,27055,Open Opportunity,Tier 1,1.5,39.9255,-82.0734,09bf28b7-179b-425d-b42c-9995d5c51418,Open,Initial Interest,Top of Funnel,Asher Rosenfeld,,1/5/2025,,,8,2026-04-23,8,,,,,,,,
001Hr000028Ze72,"Perry Township (Stark County), OH",Ohio,Municipality,Ali Cohen,28278,,Tier 1,1.5,40.7737,-81.4609,b9120e4f-bce0-4886-a9c0-121fa03e3416,,,,,,,,,13,2026-04-13,13,,,,,,,,
001Hr000028Ze77,"Township Of Liberty, OH",Ohio,Municipality,Ali Cohen,44099,,Tier 1,1.5,39.4015,-84.4094,c2f6d7b8-fb1e-44bd-898d-034c66ceaf91,,,,,,,,,2,2025-05-22,,,,2,,,,,
001Hr000028a3l8,"Village Of Moreland Hills, OH",Ohio,Municipality,Mihir Shah,3425,Cold,Tier 3,0.75,41.4478,-81.4276,80fb0c82-5293-4788-82d0-0398b15985ae,,,,,,,,,,,,,,,,,,,
001Hr000028a4Nu,"Village of Glenwillow, OH",Ohio,Municipality,Ali Cohen,977,Cold,Tier 3,0.75,41.3569,-81.4699,d1dfe48a-6573-456e-8e8a-622dd5530a42,,,,,,,,,4,2025-11-14,4,,,,,,,,
001cv000006tdf2,"Village Of Bethel, OH",Ohio,Municipality,Mihir Shah,2635,,Tier 3,0.75,38.9637,-84.0808,682a55a0-164a-4095-9b19-4b5199b8f822,,,,,,,,,2,2025-10-08,2,,,,,,,,
001cv000006tezb,"Village Of New Lexington, OH",Ohio,Municipality,Mihir Shah,4434,,Tier 3,0.75,39.714,-82.2085,e32449a0-9ed7-4e8e-af73-79a5b80f01e3,,,,,,,,,4,2025-10-08,4,,,,,,,,
001cv000006wU8r,"Village Of Northfield, OH",Ohio,Municipality,Mihir Shah,3522,,Tier 3,0.75,41.3451,-81.5285,7732a8fd-39e8-4be6-8528-3d7e5434912c,,,,,,,,,1,2025-10-08,1,,,,,,,,
001cv000007apZb,"Village Of Hebron, OH",Ohio,Municipality,Mihir Shah,2355,Open Opportunity,Tier 3,0.75,39.9617,-82.4913,24df2768-39d2-4854-b110-0e8716f92812,Open,Initial Interest,Top of Funnel,Emily Murnane,,10/8/2025,,,7,2026-05-19,5,,2,,,,,,
001cv000007cYUX,"Township Of Washington, OH",Ohio,Municipality,Ali Cohen,62008,,Tier S,2.0,39.6162,-82.8934,6a839481-3935-40b6-b870-5a4d44ec3d89,,,,,,,,,,,,,,,,,,,
001cv000007iFPN,"Village Of Delta, OH",Ohio,Municipality,Ali Cohen,3340,Nurture,Tier 3,0.75,41.5737,-84.0052,cbd93a90-c52f-40d1-89c3-a3bd1c9a1f27,Closed Lost,,,Emily Murnane,10/6/2025,10/1/2025,,,3,2025-10-06,3,,,,,,,,
001cv00000AuWNf,"Township Of Delaware, OH",Ohio,Municipality,Ali Cohen,2001,,Tier 3,0.75,40.2987,-83.068,c1ccd5a4-d66c-4779-8ea4-c1839ad6697a,,,,,,,,,3,2025-12-29,3,,,,,,,,
001cv00000AuWNp,"Township Of Clark, OH",Ohio,Municipality,Ali Cohen,2005,,Tier 3,0.75,40.4826,-81.7568,6ac24cca-8f70-44c0-baa4-5905279d5604,,,,,,,,,,,,,,,,,,,
001cv00000AuWOL,"Village Of Walton Hills, OH",Ohio,Municipality,Mihir Shah,2015,,Tier 3,0.75,41.3656,-81.5612,3ba8d50d-0def-408c-a9dc-105df8549119,,,,,,,,,2,2025-10-06,2,,,,,,,,
001cv00000AuWOQ,"Township Of Liberty, OH",Ohio,Municipality,Ali Cohen,2016,,Tier 3,0.75,39.4015,-84.4094,4dc4c695-5742-40f1-ac91-a65c315bdaab,,,,,,,,,,,,,,,,,,,
001cv00000AuWOX,"Township Of Prospect, OH",Ohio,Municipality,Ali Cohen,2018,,Tier 3,0.75,40.4503,-83.1885,180e9762-5918-447b-96f3-f46aa004a52d,,,,,,,,,,,,,,,,,,,
001cv00000AuWOd,"Township Of Adams, OH",Ohio,Municipality,Mihir Shah,2020,,Tier 3,0.75,39.5291,-81.5377,702493c5-dac4-4a44-9ff6-da9fba6e37ac,,,,,,,,,,,,,,,,,,,
001cv00000AuWOu,"Township Of Valley, OH",Ohio,Municipality,Mihir Shah,2024,,Tier 3,0.75,40.8656,-80.9481,b73dbf31-b828-40ac-93b5-2c3bb7a07ae0,,,,,,,,,,,,,,,,,,,
001cv00000AuWP2,"Township Of Amanda, OH",Ohio,Municipality,Ali Cohen,2026,,Tier 3,0.75,39.6495,-82.7443,08f41e59-9bba-4b38-a4ab-c9fc646706aa,,,,,,,,,,,,,,,,,,,
001cv00000AuWPR,"Township Of Wayne, OH",Ohio,Municipality,Ali Cohen,2032,,Tier 3,0.75,39.5308,-84.0858,a6c74b59-990b-4a3e-a31b-af709167b5ec,,,,,,,,,1,2025-07-09,,1,,,,,,,
001cv00000AuWPd,"Township Of Chester, OH",Ohio,Municipality,Ali Cohen,2034,,Tier 3,0.75,41.5354,-81.3619,ab27a8c0-1cef-4627-95f5-ff3057c01546,,,,,,,,,,,,,,,,,,,
001cv00000AuWQ9,"Township Of Lincoln, OH",Ohio,Municipality,Mihir Shah,2040,,Tier 3,0.75,40.4741,-82.8425,04eeae98-a649-49b6-bebe-d336c699eadf,,,,,,,,,,,,,,,,,,,
001cv00000AuWQF,"Township Of Brown, OH",Ohio,Municipality,Mihir Shah,2041,,Tier 3,0.75,40.1374,-84.0802,03added9-297d-450a-99dc-c0f1fd7ee37a,,,,,,,,,,,,,,,,,,,
001cv00000AuWQH,"Township Of Buckskin, OH",Ohio,Municipality,Ali Cohen,2042,,Tier 3,0.75,39.3567,-83.3148,a8259581-c143-44c1-abef-5411d3873ef7,,,,,,,,,,,,,,,,,,,
001cv00000AuWQe,"Township Of Dublin, OH",Ohio,Municipality,Mihir Shah,2047,,Tier 3,0.75,40.1663,-83.1764,6b98f627-17ab-4c50-bd83-75e706cb786f,,,,,,,,,,,,,,,,,,,
001cv00000AuWQm,"Village Of Jamestown, OH",Ohio,Municipality,Ali Cohen,2051,,Tier 3,0.75,39.6581,-83.7349,259bdb6a-24a7-4658-ad9b-426e6b6202ff,,,,,,,,,6,2025-08-27,,6,,,,,,,
001cv00000AuWXM,"Township Of Pickaway, OH",Ohio,Municipality,Mihir Shah,2053,Nurture,Tier 3,0.75,39.5882,-82.9446,38cd69c2-f3aa-4104-8443-3a558dee5200,Closed Lost,,,Sydney Ireland,2/13/2026,2/5/2026,,,,,,,,,,,,,
001cv00000AuWXP,"Township Of Monterey, OH",Ohio,Municipality,Mihir Shah,2054,,Tier 3,0.75,39.1335,-84.0815,ba065a7b-f2ef-4474-80bf-3227ba70590c,,,,,,,,,,,,,,,,,,,
001cv00000AuWXZ,"Township Of Washington, OH",Ohio,Municipality,Ali Cohen,2056,,Tier 3,0.75,39.6162,-82.8934,647f861d-5726-4fc5-9bde-7b33bc16229f,,,,,,,,,,,,,,,,,,,
001cv00000AuWXj,"Township Of Richland, OH",Ohio,Municipality,Ali Cohen,2059,,Tier 3,0.75,40.7567,-82.5186,57c40fb0-cb8b-4cd6-b92c-3c487a3d8d76,,,,,,,,,,,,,,,,,,,
001cv00000AuWXw,"Township Of Mohican, OH",Ohio,Municipality,Mihir Shah,2065,,Tier 3,0.75,40.7552,-82.1931,14ba996e-3a7f-499e-ac67-a21235dd4202,,,,,,,,,,,,,,,,,,,
001cv00000AuWY2,"Village Of Elmwood Place, OH",Ohio,Municipality,Ali Cohen,2066,,Tier 3,0.75,39.1873,-84.488,a7021510-4a44-48f3-a710-32c11bab539a,,,,,,,,,8,2025-12-16,8,,,,,,,,
001cv00000AuWYJ,"Township Of Salem, OH",Ohio,Municipality,Ali Cohen,2071,,Tier 3,0.75,40.9009,-80.8568,2b2757df-ee63-40de-82a6-c2db013a5580,,,,,,,,,,,,,,,,,,,
001cv00000AuWYd,"Township Of Montgomery, OH",Ohio,Municipality,Ali Cohen,2076,,Tier 3,0.75,39.2281,-84.3541,9243873b-909b-4620-86df-0506a0ec075b,,,,,,,,,,,,,,,,,,,
001cv00000AuWYu,"Village Of Cardington, OH",Ohio,Municipality,Mihir Shah,2082,,Tier 3,0.75,40.5006,-82.8935,945e3882-6c0e-46f7-8a96-de0afa8a21a1,,,,,,,,,2,2025-10-07,2,,,,,,,,
001cv00000AuWYy,"Township Of Raccoon, OH",Ohio,Municipality,Ali Cohen,2083,,Tier 3,0.75,38.887,-82.4103,3a2272ca-9315-4329-a095-641f17c3badd,,,,,,,,,,,,,,,,,,,
001cv00000AuWZ5,"Township Of Union, OH",Ohio,Municipality,Ali Cohen,2086,,Tier 3,0.75,40.4349,-82.2366,ad57772c-b0e5-490a-adcf-4019b45eaecb,,,,,,,,,,,,,,,,,,,
001cv00000AuWZD,"Township Of Addison, OH",Ohio,Municipality,Ali Cohen,2090,,Tier 3,0.75,38.8726,-82.1931,97ad0e6b-63ac-44c3-a052-3a77e3f80646,,,,,,,,,,,,,,,,,,,
001cv00000AuWZY,"Village Of Utica, OH",Ohio,Municipality,Mihir Shah,2095,,Tier 3,0.75,40.2342,-82.4513,24185daa-1c48-4955-9947-d68b0526ed24,,,,,,,,,6,2025-08-27,,6,,,,,,,
001cv00000AuWZb,"Township Of Van Buren, OH",Ohio,Municipality,Mihir Shah,2096,,Tier 3,0.75,40.8497,-83.7412,27f2a4be-769e-4480-9e2c-6a76eb42b0d8,,,,,,,,,,,,,,,,,,,
001cv00000AuWZd,"Village Of Morrow, OH",Ohio,Municipality,Ali Cohen,2097,,Tier 3,0.75,39.3545,-84.1272,28d8dd90-1974-4be5-975f-c2d6af9f635f,,,,,,,,,2,2026-01-12,2,,,,,,,,
001cv00000AuWZk,"Township Of Ellsworth, OH",Ohio,Municipality,Mihir Shah,2100,,Tier 3,0.75,41.0242,-80.8573,c736d1aa-badc-40da-9849-42f3426461be,,,,,,,,,,,,,,,,,,,
001cv00000AuWZq,"Township Of Carroll, OH",Ohio,Municipality,Mihir Shah,2101,,Tier 3,0.75,39.799,-82.701,a10e4368-a3c9-4c66-9570-db8cec9c2252,,,,,,,,,,,,,,,,,,,
001cv00000AuWa0,"Township Of Morris, OH",Ohio,Municipality,Ali Cohen,2106,,Tier 3,0.75,40.4522,-82.4969,ad4b1de5-3bcb-4555-8519-4c18793ee8cf,,,,,,,,,,,,,,,,,,,
001cv00000AuWa1,"Township Of Gibson, OH",Ohio,Municipality,Mihir Shah,2106,,Tier 3,0.75,41.3845,-83.32,c5f8b568-1a7c-46b4-9721-4e6fe30ca2e4,,,,,,,,,,,,,,,,,,,
001cv00000AuWaC,"Village Of Brewster, OH",Ohio,Municipality,Mihir Shah,2109,,Tier 3,0.75,40.707,-81.5982,d1e29c93-1a38-4ca7-8e93-a0d2099e996f,,,,,,,,,2,2026-01-13,2,,,,,,,,
001cv00000AuWac,"Township Of Rushcreek, OH",Ohio,Municipality,Ali Cohen,2114,,Tier 3,0.75,40.4406,-83.6561,8a8ebe5f-02be-4c56-8bc1-d65940807209,,,,,,,,,,,,,,,,,,,
001cv00000AuWas,"Township Of Rutland, OH",Ohio,Municipality,Mihir Shah,2119,,Tier 3,0.75,39.0454,-82.1304,4e7da34e-ca38-4c65-8257-644b437e3f1d,,,,,,,,,,,,,,,,,,,
001cv00000AuWc9,"Township Of Weston, OH",Ohio,Municipality,Ali Cohen,2144,,Tier 3,0.75,41.3653,-83.8155,e10a818f-05e7-4060-b273-245894b3002e,,,,,,,,,,,,,,,,,,,
001cv00000AuWcS,"Township Of Franklin, OH",Ohio,Municipality,Mihir Shah,2149,,Tier 3,0.75,40.3315,-81.2188,e1f2d849-3c44-4485-9d81-67427aaed69a,,,,,,,,,,,,,,,,,,,
