Account ID,Account Name,State,Entity Type,Owner,Population,Account Status,Tier,SQO Points,Lat,Lng,Starbridge Buyer ID,Opp Status,Stage,Funnel Position,Sourced By,Discovery Call Date,Created Date,ARR,Previously Lost,Total Calls,Last Call Date,Calls - Sydney Ireland,Calls - Quinzel Perry,Calls - Ali Cohen,Calls - Nick Martino,Calls - Jenny Allison,Calls - Ryan Minter,Calls - Blake Anderson,Calls - Alicia Gopal,Calls - Joe del Rosario,Calls - Emily Murnane,Outreach ID
001cv00000bBWMK,Patoka Township,Indiana,Municipality,Sydney Ireland,11711,,Tier 2,1.0,38.3338,-87.5791,c5db72b2-5ba2-49bc-b98d-a9c5cb17608c,,,,,,,,,,,,,,,,,,,,,21931
001cv00000bBWMX,Township of Center,Indiana,Municipality,Sydney Ireland,21612,,Tier 2,1.0,41.3911,-87.3612,6f2dbd54-e629-4668-9376-ac39d2d723f6,,,,,,,,,,,,,,,,,,,,,6137
001cv00000bBWMb,Wayne Township,Indiana,Municipality,Sydney Ireland,29649,,Tier 1,1.5,39.78,-86.25,689aeced-f2df-470b-94d0-0229759a5993,,,,,,,,,,,,,,,,,,,,,21717
001cv00000bBWMh,Wayne Township,Indiana,Municipality,Sydney Ireland,39729,,Tier 1,1.5,39.78,-86.25,219fb962-fd20-4ca5-a0c1-5e47fd6e93d5,,,,,,,,,,,,,,,,,,,,,21717
001cv00000bBWMk,Ohio Township,Indiana,Municipality,Blake Anderson,42996,,Tier 1,1.5,37.971,-87.4009,1edf1e0c-5792-49ba-af90-77bf2ac403ea,,,,,,,,,,,,,,,,,,,,,21969
001cv00000bBWMu,Portage Township,Indiana,Municipality,Blake Anderson,94701,,Tier S,2.0,41.5986,-87.1739,cbf3d639-e2da-47e1-865d-431a2f2a6a2f,,,,,,,,,,,,,,,,,,,,,21965
001cv00000bBWNY,Patoka Township,Indiana,Municipality,Sydney Ireland,1598,,Tier 3,0.75,38.3338,-87.5791,cdef7fa3-1269-4bbd-b1b1-b1d5855fc3a0,,,,,,,,,,,,,,,,,,,,,21931
001cv00000bBWNw,Wayne Township,Indiana,Municipality,Sydney Ireland,1625,,Tier 3,0.75,39.78,-86.25,cc67c1a3-6c1e-4e37-a49c-04be50914401,,,,,,,,,,,,,,,,,,,,,21717
001cv00000bBWO5,Township of Hammond,Indiana,Municipality,Sydney Ireland,1639,,Tier 3,0.75,41.5834,-87.5,bddb7e0b-827e-47bf-a747-a357abb3f6f5,,,,,,,,,,,,,,,,,,,,,22109
001cv00000bBWOa,Brown Township,Indiana,Municipality,Blake Anderson,1673,,Tier 3,0.75,39.8944,-86.3884,b9938a0b-7992-4e61-83ff-ed3b8110e7e5,,,,,,,,,,,,,,,,,,,,,22115
001cv00000bBWPS,Wayne Township,Indiana,Municipality,Sydney Ireland,1719,,Tier 3,0.75,39.78,-86.25,bc67a840-c26d-4692-8dd5-3b3837445715,,,,,,,,,,,,,,,,,,,,,21717
001cv00000bBWPg,Township of Brown,Indiana,Municipality,Blake Anderson,1728,,Tier 3,0.75,39.175,-86.1752,53d72cfa-5a90-4a3e-8d56-a88fed69e49b,,,,,,,,,,,,,,,,,,,,,14184
001cv00000bBWRo,Township of Clay,Indiana,Municipality,Sydney Ireland,3352,,Tier 3,0.75,39.9779,-86.1141,7b0cd80f-d92d-4117-b53f-085138277d0a,,,,,,,,,,,,,,,,,,,,,12224
001cv00000bBWRt,Township of Vernon,Indiana,Municipality,Sydney Ireland,3455,,Tier 3,0.75,38.9847,-85.6094,2f66ca77-d610-4c2d-89e7-23b4157497d7,,,,,,,,,,,,,,,,,,,,,14812
001cv00000bBWSf,Clark County,Indiana,County,Sydney Ireland,127479,,Tier S,2.0,38.48,-85.72,2c9e3e05-a65f-4654-9cb0-021d5ae21089,,,,,,,,,,,,,,,,,,,,,22362
001cv00000bBWTN,Wayne Township,Indiana,Municipality,Sydney Ireland,149349,,Tier S,2.0,39.78,-86.25,278850b5-1413-454e-a68f-eb760992acb1,,,,,,,,,,,,,,,,,,,,,21717
001cv00000bBWTT,North Township,Indiana,Municipality,Blake Anderson,153420,,Tier S,2.0,41.5957,-87.4809,0aae9d35-dd80-4016-9c8e-33ce8a1cc2b7,,,,,,,,,,,,,,,,,,,,,22376
001cv00000bBWTm,Porter County,Indiana,County,Blake Anderson,175860,,Tier S,2.0,41.5249,-87.1024,5429e4bc-5fd2-4900-95b2-8076269107b3,,,,,,,,,6,2026-04-29,4,2,,,,,,,,,22428
001cv00000bBWU0,Hendricks County,Indiana,County,Sydney Ireland,190629,,Tier S,2.0,39.8065,-86.5401,65fb3354-3724-4bcf-8bdd-6456548c7de8,,,,,,,,,,,,,,,,,,,,,22420
001cv00000bBWYq,City of Indianapolis,Indiana,Municipality,Sydney Ireland,891484,,Tier S,2.0,39.7691,-86.158,7dbc55f4-99b4-4b71-809c-d8a49706a824,,,,,,,,,,,,,,,,,,,,,22497
001cv00000bBWzC,City of Fort Wayne,Indiana,Municipality,Blake Anderson,273203,,Tier S,2.0,41.0795,-85.1363,0926df1d-c0f7-4540-abe0-9c4e24de294f,,,,,,,,,2,2026-04-07,2,,,,,,,,,,22777
001cv00000bBWzD,St. Joseph County,Indiana,County,Sydney Ireland,273744,,Tier S,2.0,41.6228,-86.3377,03fd7395-3f3f-415a-a41e-323398692457,,,,,,,,,,,,,,,,,,,,,22776
001cv00000jVWeC,"Lake County, IN",Indiana,County,Blake Anderson,502955,,Tier S,2.0,39.6153,-86.883,f8b1da37-f25f-45f2-9210-fe16b948a7c4,,,,,,,,,2,2026-04-22,2,,,,,,,,,,31773
