Account ID,Account Name,State,Entity Type,Owner,Population,Account Status,Tier,SQO Points,Lat,Lng,Starbridge Buyer ID,Opp Status,Stage,Funnel Position,Sourced By,Discovery Call Date,Created Date,ARR,Previously Lost,Total Calls,Last Call Date,Calls - Sydney Ireland,Calls - Ali Cohen,Calls - Nick Martino,Calls - Quinzel Perry,Calls - Alicia Gopal,Calls - Jenny Allison,Calls - Ryan Minter,Calls - Catherine Silvestri,Salesforce ID
001cv00000AuYAY,"Township Of Hope, MI",Michigan,Municipality,Ali Cohen,3175,,Tier 3,0.75,43.7639,-84.3387,f80a8ea0-8bc4-4ae8-9a16-ab30f0c21c3f,,,,,,,,,,,,,,,,,,,
001cv00000AuYAZ,"Township Of Wales, MI",Michigan,Municipality,Ali Cohen,3175,,Tier 3,0.75,42.9672,-82.6798,ffdc35aa-7c56-4696-96fa-b9ea7471438c,,,,,,,,,,,,,,,,,,,
001cv00000AuYAb,"Township Of Easton, MI",Michigan,Municipality,Sydney Ireland,3176,,Tier 3,0.75,43.0038,-85.1376,4a84a879-8403-4883-9ae4-7f185fdf436c,,,,,,,,,,,,,,,,,,,
001cv00000AuYAk,"Township Of Summerfield, MI",Michigan,Municipality,Ali Cohen,3181,,Tier 3,0.75,41.8462,-83.6987,3881ca89-47bf-4ee2-9ca7-c1ba3d991bc2,,,,,,,,,,,,,,,,,,,
001cv00000AuYAp,"Township Of Wright, MI",Michigan,Municipality,Ali Cohen,3182,,Tier 3,0.75,43.1109,-85.8087,6046f4d4-6ce9-4af1-9730-dd55a0b215df,,,,,,,,,,,,,,,,,,,
001cv00000AuYAy,"Township Of Liberty, MI",Michigan,Municipality,Sydney Ireland,3084,,Tier 3,0.75,42.1204,-84.4173,84c948d0-2380-4fe2-bea4-7e5de84e067f,,,,,,,,,,,,,,,,,,,
001cv00000AuYB8,"Township Of Evergreen, MI",Michigan,Municipality,Sydney Ireland,3088,,Tier 3,0.75,43.2399,-85.0026,5370f72d-fb4a-4e57-a677-ff333bf0fd2b,,,,,,,,,,,,,,,,,,,
001cv00000AuYBI,"City Of Gladwin, MI",Michigan,Municipality,Sydney Ireland,3092,,Tier 3,0.75,43.9809,-84.4864,11079b57-c2af-4da9-9360-ff0c09b05fe2,,,,,,,,,,,,,,,,,,,
001cv00000AuYBJ,"Township Of Tuscarora, MI",Michigan,Municipality,Sydney Ireland,3092,,Tier 3,0.75,45.4191,-84.6524,5da232b3-a960-4039-a020-3e3903e41bb2,,,,,,,,,,,,,,,,,,,
001cv00000AuYBK,"Township Of Coe, MI",Michigan,Municipality,Sydney Ireland,3092,,Tier 3,0.75,43.4806,-84.6422,88064e7c-63f3-4b12-aa8b-690ee5dfd09a,,,,,,,,,,,,,,,,,,,
001cv00000AuYBY,"Township Of Imlay, MI",Michigan,Municipality,Sydney Ireland,3098,,Tier 3,0.75,43.0247,-83.0777,ff32b9e8-a5dd-4f30-a865-579744f07017,,,,,,,,,,,,,,,,,,,
001cv00000AuYBc,"Township Of Bennington, MI",Michigan,Municipality,Sydney Ireland,3101,,Tier 3,0.75,42.9354,-84.2422,abaceedf-cf8e-4ef9-9100-f6f4ad8c0648,,,,,,,,,,,,,,,,,,,
001cv00000AuYBx,"Charter Township Of Green, MI",Michigan,Municipality,Sydney Ireland,3113,,Tier 3,0.75,41.903,-83.4267,fa67b15b-7ce2-47d9-8360-bbd58502d416,,,,,,,,,,,,,,,,,,,
001cv00000AuYCY,"Village Of Franklin, MI",Michigan,Municipality,Sydney Ireland,3133,,Tier 3,0.75,42.5223,-83.306,31e8b879-b14a-4dd5-bc6a-b9c82dd787bd,,,,,,,,,4,2026-05-11,4,,,,,,,,
001cv00000AuYCZ,"Township Of Marshall, MI",Michigan,Municipality,Sydney Ireland,3134,,Tier 3,0.75,42.3049,-85.0026,fa1875f3-b293-4582-89fd-a076325e9ce4,,,,,,,,,,,,,,,,,,,
001cv00000AuYCa,"City Of Mt Morris, MI",Michigan,Municipality,Sydney Ireland,3136,,Tier 3,0.75,43.1186,-83.695,c181866e-8f78-47b5-928c-1b5419c57765,,,,,,,,,,,,,,,,,,,
001cv00000AuYCb,"Township Of Fremont, MI",Michigan,Municipality,Sydney Ireland,3136,,Tier 3,0.75,43.4398,-85.9638,88807ad7-5520-4806-a70f-6b513964a9fa,,,,,,,,,,,,,,,,,,,
001cv00000AuYCt,"Township Of Overisel, MI",Michigan,Municipality,Sydney Ireland,3147,,Tier 3,0.75,42.7284,-86.0098,a7e4fe43-854b-43ee-b8bd-91a3d379f302,,,,,,,,,,,,,,,,,,,
001cv00000AuYCv,"Township Of Milton, MI",Michigan,Municipality,Sydney Ireland,3149,,Tier 3,0.75,44.9234,-85.3313,b456e00b-c233-4620-849f-f923630f5c7f,,,,,,,,,,,,,,,,,,,
001cv00000AuYD0,"Township Of Arcadia, MI",Michigan,Municipality,Sydney Ireland,3151,,Tier 3,0.75,44.4779,-86.2057,77a411c2-0984-4bc1-941b-0d3c0cb14024,,,,,,,,,,,,,,,,,,,
001cv00000AuYDH,"Township Of St Charles, MI",Michigan,Municipality,Sydney Ireland,3162,,Tier 3,0.75,43.2752,-84.1224,b93448b3-a61f-47c4-97b2-ebe75fe7f64d,,,,,,,,,,,,,,,,,,,
001cv00000AuYEK,"Township Of Ravenna, MI",Michigan,Municipality,Sydney Ireland,2987,,Tier 3,0.75,43.1613,-85.9509,63d1e57c-96b3-487e-b7d6-fda9d7c7da6c,,,,,,,,,,,,,,,,,,,
001cv00000AuYEO,"Township Of Onondaga, MI",Michigan,Municipality,Sydney Ireland,2989,,Tier 3,0.75,42.4801,-84.5432,bd25d697-ba9d-4f46-81e7-9ca826a1ba93,,,,,,,,,,,,,,,,,,,
001cv00000AuYEU,"Township Of London, MI",Michigan,Municipality,Sydney Ireland,2992,,Tier 3,0.75,42.02,-83.6133,56e626bb-0796-4e99-8103-a2bb50c23365,,,,,,,,,,,,,,,,,,,
001cv00000AuYEv,"Township Of Watervliet, MI",Michigan,Municipality,Sydney Ireland,3000,,Tier 3,0.75,42.1867,-86.2606,fa8f4526-bc6a-434e-99d0-0ff0272a7b4d,,,,,,,,,,,,,,,,,,,
001cv00000AuYEz,"Township Of Hartford, MI",Michigan,Municipality,Sydney Ireland,3002,,Tier 3,0.75,42.2012,-86.1446,9e685a5c-3097-43ea-9d40-aa9541567d0c,,,,,,,,,,,,,,,,,,,
001cv00000AuYF1,"City Of Iron River, MI",Michigan,Municipality,Sydney Ireland,3004,,Tier 3,0.75,46.0927,-88.6424,015ce52b-6f4b-4d39-91f1-b75764f0d6e0,,,,,,,,,,,,,,,,,,,
001cv00000AuYF2,"Township Of Soo, MI",Michigan,Municipality,Sydney Ireland,3004,,Tier 3,0.75,46.4977,-84.3476,1a8b545e-2a01-45f3-9636-d70230d88cba,,,,,,,,,,,,,,,,,,,
001cv00000AuYFW,"City Of Bad Axe, MI",Michigan,Municipality,Sydney Ireland,3025,,Tier 3,0.75,43.802,-83.0008,dbd96a82-512d-4fe5-bfdb-3464e5895d65,,,,,,,,,,,,,,,,,,,
001cv00000AuYFg,"Township Of Rollin, MI",Michigan,Municipality,Sydney Ireland,3029,,Tier 3,0.75,41.9112,-84.3239,656a4634-0598-4a57-8bd5-8c23ccf1d198,,,,,,,,,,,,,,,,,,,
001cv00000AuYFh,"Township Of Cato, MI",Michigan,Municipality,Sydney Ireland,3029,,Tier 3,0.75,43.4436,-85.2805,f4d41450-7e34-4801-b414-dd31c56bace8,,,,,,,,,,,,,,,,,,,
001cv00000AuYFv,"Township Of Grant, MI",Michigan,Municipality,Sydney Ireland,3036,,Tier 3,0.75,43.3361,-85.8109,38f1759c-c0a0-42b4-9bec-dd19ddb76b56,,,,,,,,,,,,,,,,,,,
001cv00000AuYGE,"Charter Township Of Hastings, MI",Michigan,Municipality,Sydney Ireland,3046,,Tier 3,0.75,42.6537,-85.2513,e43ef196-c56c-46c2-8ac7-b98e6e153b07,,,,,,,,,,,,,,,,,,,
001cv00000AuYGH,"Township Of Silver Creek, MI",Michigan,Municipality,Sydney Ireland,3047,,Tier 3,0.75,46.4617,-85.7087,f896ef8f-4388-4196-be72-a040a7d76bf2,,,,,,,,,,,,,,,,,,,
001cv00000AuYGP,"Township Of Franklin, MI",Michigan,Municipality,Sydney Ireland,3052,,Tier 3,0.75,42.5223,-83.306,e621036a-0e45-4139-995b-dbba566b6623,,,,,,,,,,,,,,,,,,,
001cv00000AuYGl,"City Of Corunna, MI",Michigan,Municipality,Sydney Ireland,3063,,Tier 3,0.75,42.982,-84.1177,d11fc041-67a2-45d0-8a33-f84c467e5acd,,,,,,,,,,,,,,,,,,,
001cv00000AuYGm,"Township Of Danby, MI",Michigan,Municipality,Sydney Ireland,3063,,Tier 3,0.75,42.8079,-84.8776,e926f3d7-eed6-43bd-b572-8842915be8d5,,,,,,,,,,,,,,,,,,,
001cv00000AuYHT,"Township Of Bowne, MI",Michigan,Municipality,Ali Cohen,3290,,Tier 3,0.75,42.8291,-85.3756,08ad84ec-a867-44cf-a19d-1c4d579a841c,,,,,,,,,,,,,,,,,,,
001cv00000AuYHW,"Charter Township Of Lake, MI",Michigan,Municipality,Ali Cohen,3294,,Tier 3,0.75,42.4589,-82.8668,7a0b89f5-3072-47e9-99f6-7cde2df0598d,,,,,,,,,,,,,,,,,,,
001cv00000AuYHZ,"Township Of Lawrence, MI",Michigan,Municipality,Ali Cohen,3297,,Tier 3,0.75,42.2192,-86.0512,e6e359fe-683a-42ec-9109-07fb9464653f,,,,,,,,,,,,,,,,,,,
001cv00000AuYHg,"Village Of Blissfield, MI",Michigan,Municipality,Sydney Ireland,3300,,Tier 3,0.75,41.8325,-83.8624,a3c20bc5-beaa-4235-8421-68da405c74e6,,,,,,,,,1,2026-04-23,1,,,,,,,,
001cv00000AuYHh,"Township Of Fabius, MI",Michigan,Municipality,Ali Cohen,3300,,Tier 3,0.75,41.9108,-85.7216,c53b16ad-fe07-479e-87da-4b58e07548b1,,,,,,,,,,,,,,,,,,,
001cv00000AuYHt,"Township Of Colon, MI",Michigan,Municipality,Ali Cohen,3306,,Tier 3,0.75,41.9242,-85.3343,6c32a7dd-b45b-4be8-aaf9-269c726d2bcd,,,,,,,,,,,,,,,,,,,
001cv00000AuYIT,"Township Of Deerfield, MI",Michigan,Municipality,Ali Cohen,3327,,Tier 3,0.75,42.7194,-83.8685,4c0db84e-74ff-427d-838f-04bf87fe6c17,,,,,,,,,,,,,,,,,,,
001cv00000AuYIW,"Township Of Manlius, MI",Michigan,Municipality,Ali Cohen,3328,,Tier 3,0.75,42.621,-86.0734,46805142-6d36-4a65-bd32-8df510491a5e,,,,,,,,,,,,,,,,,,,
001cv00000AuYIf,"City Of Essexville, MI",Michigan,Municipality,Ali Cohen,3332,,Tier 3,0.75,43.6153,-83.8419,bf2d78eb-ffc6-4abd-aa71-c8404472edf2,,,,,,,,,,,,,,,,,,,
001cv00000AuYIp,"Township Of Grant, MI",Michigan,Municipality,Ali Cohen,3339,,Tier 3,0.75,43.3361,-85.8109,51fc3a91-0784-46e8-a06a-040c2167a02b,,,,,,,,,,,,,,,,,,,
001cv00000AuYIt,"Township Of Menominee, MI",Michigan,Municipality,Ali Cohen,3341,,Tier 3,0.75,45.1078,-87.6143,f62115f1-eecc-4998-9f97-86d24392a45c,,,,,,,,,,,,,,,,,,,
001cv00000AuYJ6,"Village Of Paw Paw, MI",Michigan,Municipality,Sydney Ireland,3352,,Tier 3,0.75,42.2178,-85.8911,806f16eb-1f8b-4be5-9f3f-60a36583975e,,,,,,,,,,,,,,,,,,,
001cv00000AuYJJ,"Township Of Unadilla, MI",Michigan,Municipality,Ali Cohen,3363,,Tier 3,0.75,42.4286,-84.0566,88de7973-0000-4ea7-9acc-8f9fa134cacd,,,,,,,,,,,,,,,,,,,
001cv00000AuYJR,"Township Of Castleton, MI",Michigan,Municipality,Ali Cohen,3366,,Tier 3,0.75,42.6238,-85.1272,566c85f0-e046-47b6-9021-9b828b07331e,,,,,,,,,,,,,,,,,,,
001cv00000AuYJz,"Township Of Grant, MI",Michigan,Municipality,Ali Cohen,3387,,Tier 3,0.75,43.3361,-85.8109,7f3f67b8-bc5a-429f-855f-1365f19efa35,,,,,,,,,,,,,,,,,,,
001cv00000AuYKI,"Township Of Prairieville, MI",Michigan,Municipality,Ali Cohen,3397,,Tier 3,0.75,42.4824,-85.4994,a7db5aa7-b1bc-4bb7-8070-6fbc2bb399ff,,,,,,,,,,,,,,,,,,,
001cv00000AuYKk,"Township Of Cottrellville, MI",Michigan,Municipality,Ali Cohen,3409,,Tier 3,0.75,42.6974,-82.5392,7f7c4b2f-f3b8-4bae-b642-6e01bc52bd4f,,,,,,,,,,,,,,,,,,,
001cv00000AuYKl,"Township Of Ishpeming, MI",Michigan,Municipality,Ali Cohen,3410,,Tier 3,0.75,46.6086,-87.6877,44031652-9355-487a-a055-602b7f2d3970,,,,,,,,,,,,,,,,,,,
001cv00000AuYKx,"Township Of Coldwater, MI",Michigan,Municipality,Ali Cohen,3416,,Tier 3,0.75,41.915,-84.9974,8de394d0-cba4-4c95-a494-50c9f5f52566,,,,,,,,,,,,,,,,,,,
001cv00000AuYLX,"Township Of Orangeville, MI",Michigan,Municipality,Ali Cohen,3437,,Tier 3,0.75,42.5608,-85.4994,e5c1bbd3-e05e-45d8-b7eb-8f9c019016f7,,,,,,,,,,,,,,,,,,,
001cv00000AuYLg,"Township Of Barry, MI",Michigan,Municipality,Ali Cohen,3444,,Tier 3,0.75,42.5354,-85.355,c7281705-bc0a-4476-b539-a1d46773c100,,,,,,,,,,,,,,,,,,,
001cv00000AuYLu,"Township Of Worth, MI",Michigan,Municipality,Ali Cohen,3459,,Tier 3,0.75,43.2242,-82.5835,e64d8071-6749-4218-b09a-5125022aa38f,,,,,,,,,,,,,,,,,,,
001cv00000AuYLx,"Township Of Victor, MI",Michigan,Municipality,Ali Cohen,3460,,Tier 3,0.75,42.9031,-84.4173,68d2656f-731e-4d14-9c71-36b89397c75b,,,,,,,,,,,,,,,,,,,
001cv00000AuYM0,"Village Of Oxford, MI",Michigan,Municipality,Ali Cohen,3462,,Tier 3,0.75,42.8248,-83.265,9b99aaeb-7335-4b38-aeb6-14366d39c878,,,,,,,,,,,,,,,,,,,
001cv00000AuYM9,"Township Of Saugatuck, MI",Michigan,Municipality,Ali Cohen,3473,,Tier 3,0.75,42.655,-86.202,4c892d91-ad73-4578-983f-694636557890,,,,,,,,,,,,,,,,,,,
001cv00000AuYMN,"Township Of Lexington, MI",Michigan,Municipality,Ali Cohen,3480,,Tier 3,0.75,43.2681,-82.5308,2d36b5fc-8656-477d-b6da-83b88a78983b,,,,,,,,,,,,,,,,,,,
001cv00000AuYMa,"Charter Township Of China, MI",Michigan,Municipality,Sydney Ireland,3491,Open Opportunity,Tier 3,0.75,42.7711,-82.5527,5a618bec-ed4d-4107-84d0-d61a81e700e2,Open,Initial Interest,Top of Funnel,Sydney Ireland,5/14/2026,5/12/2026,,,6,2026-05-20,6,,,,,,,,
001cv00000AuYMe,"Township Of Escanaba, MI",Michigan,Municipality,Sydney Ireland,3493,,Tier 3,0.75,45.7452,-87.0646,87d8bf45-b189-40db-91a9-f2f7c560b0b3,,,,,,,,,,,,,,,,,,,
001cv00000AuYNE,"Township Of Elkland, MI",Michigan,Municipality,Sydney Ireland,3514,,Tier 3,0.75,43.6454,-83.1863,1b71bbc1-dbf7-4ccb-be9f-34ba60846bd8,,,,,,,,,,,,,,,,,,,
001cv00000AuYNs,"Township Of Hagar, MI",Michigan,Municipality,Sydney Ireland,3187,,Tier 3,0.75,42.1888,-86.3681,a9118074-b355-4999-9a7f-984003be875e,,,,,,,,,,,,,,,,,,,
001cv00000AuYOB,"Township Of Bellevue, MI",Michigan,Municipality,Sydney Ireland,3200,,Tier 3,0.75,42.4434,-85.018,774ada1d-8177-4071-aecd-e20f8363a832,,,,,,,,,,,,,,,,,,,
001cv00000AuYOE,"City Of Rockwood, MI",Michigan,Municipality,Sydney Ireland,3202,,Tier 3,0.75,42.0709,-83.2466,a4e6156f-39df-4eaf-a9b5-b610363a91b3,,,,,,,,,,,,,,,,,,,
001cv00000AuYOc,"Township Of Littlefield, MI",Michigan,Municipality,Sydney Ireland,3215,,Tier 3,0.75,42.3982,-83.1743,86c7394e-d551-456d-ae78-a4b4152c997d,,,,,,,,,,,,,,,,,,,
001cv00000AuYOp,"Township Of Hamlin, MI",Michigan,Municipality,Sydney Ireland,3230,,Tier 3,0.75,44.0217,-86.439,28e599d0-04cc-43bc-ac6e-d5e1c5f9dcea,,,,,,,,,,,,,,,,,,,
001cv00000AuYPN,"Township Of Burns, MI",Michigan,Municipality,Sydney Ireland,3254,,Tier 3,0.75,42.8223,-83.9744,35f49274-3791-4346-9450-5c6977a8a05f,,,,,,,,,,,,,,,,,,,
001cv00000AuYPZ,"Township Of Cedar Creek, MI",Michigan,Municipality,Sydney Ireland,3261,,Tier 3,0.75,42.5203,-85.3275,7fff4008-8082-4f88-9bbc-beb1fb8f94ac,,,,,,,,,,,,,,,,,,,
001cv00000AuYPb,"Township Of Cohoctah, MI",Michigan,Municipality,Sydney Ireland,3263,,Tier 3,0.75,42.9275,-83.63,5b00828d-0c4c-4d05-b263-4329f4f16034,,,,,,,,,,,,,,,,,,,
001cv00000AuYPc,"Township Of Negaunee, MI",Michigan,Municipality,Sydney Ireland,3263,,Tier 3,0.75,46.5091,-87.6069,642565b8-0cac-446a-94e0-2c18d6104721,,,,,,,,,,,,,,,,,,,
001cv00000AuYPq,"City Of Clare, MI",Michigan,Municipality,Sydney Ireland,3272,,Tier 3,0.75,43.8195,-84.7686,a267cfd3-c07d-4574-9dcb-e10f42b45e14,,,,,,,,,,,,,,,,,,,
001cv00000AuYQA,"Charter Township Of Portage, MI",Michigan,Municipality,Sydney Ireland,3285,,Tier 3,0.75,47.1039,-88.596,e954419d-79b9-42ba-ac82-3c4e3054f2f0,,,,,,,,,3,2026-04-06,3,,,,,,,,
001cv00000AuYRJ,"Township Of Lanse, MI",Michigan,Municipality,Sydney Ireland,3547,,Tier 3,0.75,46.6972,-88.3445,21bf724f-93c8-4e90-988d-d8f80b70353f,,,,,,,,,,,,,,,,,,,
001cv00000AuYRV,"Township Of North Branch, MI",Michigan,Municipality,Sydney Ireland,3553,,Tier 3,0.75,43.2294,-83.1957,8d0434de-1b77-4c7e-952b-ebf3a19d47d4,,,,,,,,,,,,,,,,,,,
001cv00000AuYRX,"Township Of Pierson, MI",Michigan,Municipality,Sydney Ireland,3554,,Tier 3,0.75,43.3376,-85.4994,f940afa0-cbef-4009-ac18-2bb8f6519ab7,,,,,,,,,1,2026-05-07,1,,,,,,,,
001cv00000AuYRa,"Township Of Decatur, MI",Michigan,Municipality,Sydney Ireland,3559,,Tier 3,0.75,42.1081,-85.9745,4a4320a5-c880-4f33-bb40-8ba1a21666d0,,,,,,,,,,,,,,,,,,,
001cv00000AuYRb,"Township Of Baraga, MI",Michigan,Municipality,Sydney Ireland,3560,,Tier 3,0.75,46.7785,-88.489,e28b8aa9-0b65-4f1c-ade9-440dc65191a6,,,,,,,,,,,,,,,,,,,
001cv00000AuYRj,"Township Of Richfield, MI",Michigan,Municipality,Sydney Ireland,3567,Open Opportunity,Tier 3,0.75,43.0887,-83.5283,cbfdd55a-d508-46f2-9152-60b4c8550312,Open,Initial Interest,Top of Funnel,Sydney Ireland,4/27/2026,4/22/2026,,,5,2026-04-27,5,,,,,,,,
001cv00000AuYRw,"Charter Township Of Haring, MI",Michigan,Municipality,Ali Cohen,3575,,Tier 3,0.75,41.903,-83.4267,5d98ab40-f859-4a12-9ed9-110093f60157,,,,,,,,,,,,,,,,,,,
001cv00000AuYS2,"Township Of Wayland, MI",Michigan,Municipality,Sydney Ireland,3580,,Tier 3,0.75,42.6422,-85.5818,fa449221-9111-443b-a32e-d456a4bc96d3,,,,,,,,,,,,,,,,,,,
001cv00000AuYS3,"Township Of Montcalm, MI",Michigan,Municipality,Sydney Ireland,3580,,Tier 3,0.75,43.3057,-85.1894,77db65e8-dcf2-4103-8675-4cd60b402a39,,,,,,,,,,,,,,,,,,,
001cv00000AuYSP,"Township Of Woodstock, MI",Michigan,Municipality,Sydney Ireland,3601,,Tier 3,0.75,42.0353,-84.2911,9a237949-0a4c-4a28-bafc-fc29acd22fb8,,,,,,,,,,,,,,,,,,,
001cv00000AuYSV,"Township Of La Grange, MI",Michigan,Municipality,Ali Cohen,3605,,Tier 3,0.75,41.9542,-86.0417,68ed4ea0-4c04-491c-bc33-f9a8337f6a5b,,,,,,,,,,,,,,,,,,,
001cv00000AuYSa,"Township Of Vevay, MI",Michigan,Municipality,Ali Cohen,3609,,Tier 3,0.75,42.5431,-84.4278,b8873f35-47e3-4c2a-a9a2-4d62d3a936e7,,,,,,,,,,,,,,,,,,,
001cv00000AuYSx,"Township Of Conway, MI",Michigan,Municipality,Ali Cohen,3627,Nurture,Tier 3,0.75,42.7305,-84.0802,afe46488-bd22-41ea-afc6-75fb9f772f1a,Closed Lost,,,Ali Cohen,4/22/2026,4/20/2026,,,8,2026-04-21,,8,,,,,,,
001cv00000AuYTM,"City Of Cedar Springs, MI",Michigan,Municipality,Ali Cohen,3642,,Tier 3,0.75,43.2234,-85.5514,5af246b4-8eae-4a7f-bc84-9166d763e261,,,,,,,,,,,,,,,,,,,
001cv00000AuYTW,"Township Of Leroy, MI",Michigan,Municipality,Ali Cohen,3648,,Tier 3,0.75,42.1974,-85.2515,34d35049-7c64-4013-974a-9150147f8c98,,,,,,,,,,,,,,,,,,,
001cv00000AuYYw,"Charter Township Of Big Rapids, MI",Michigan,Municipality,Ali Cohen,3930,,Tier 3,0.75,43.6696,-85.4833,6d484731-1197-4533-a23b-45b60306bca8,,,,,,,,,,,,,,,,,,,
001cv00000AuYZ5,"Township Of Sandstone, MI",Michigan,Municipality,Ali Cohen,3937,,Tier 3,0.75,42.252,-84.5177,67d0b1ad-fbde-4c5c-8788-9e97934fac57,,,,,,,,,,,,,,,,,,,
001cv00000AuYaP,"Township Of Bloomer, MI",Michigan,Municipality,Ali Cohen,4074,,Tier 3,0.75,43.1571,-84.8776,1d6bccfe-902e-4bf8-a077-113629dc6bb9,,,,,,,,,,,,,,,,,,,
001cv00000AuYaV,"Township Of Burtchville, MI",Michigan,Municipality,Ali Cohen,4077,,Tier 3,0.75,43.1144,-82.5012,f15eec2e-65d7-44f6-aad1-1b0abbadb622,,,,,,,,,,,,,,,,,,,
001cv00000AuYag,"Township Of Manistee, MI",Michigan,Municipality,Ali Cohen,4091,,Tier 3,0.75,44.2444,-86.3243,d3da2e49-1e20-4abc-a044-36715a10775a,,,,,,,,,,,,,,,,,,,
001cv00000AuYdR,"Township Of Lyons, MI",Michigan,Municipality,Ali Cohen,3653,,Tier 3,0.75,42.982,-84.9469,22a9d88d-fc9f-47ed-a5b2-7fbfb8d2c80d,,,,,,,,,,,,,,,,,,,
001cv00000AuYdc,"Township Of Surrey, MI",Michigan,Municipality,Ali Cohen,3661,,Tier 3,0.75,42.9275,-83.63,dab2f77d-ea4b-41f8-9b16-b7ee476d39ca,,,,,,,,,,,,,,,,,,,
001cv00000AuYdk,"Township Of Frankenlust, MI",Michigan,Municipality,Ali Cohen,3663,,Tier 3,0.75,43.5456,-83.9638,4258aff4-9763-4208-8efe-95f049fbbf3a,,,,,,,,,,,,,,,,,,,
001cv00000AuYfg,"City Of Williamston, MI",Michigan,Municipality,Ali Cohen,3800,,Tier 3,0.75,42.6889,-84.283,90f1fe0e-97b5-4d5c-bee0-481d10ab3843,,,,,,,,,,,,,,,,,,,
001cv00000AuYfi,"Township Of Alamo, MI",Michigan,Municipality,Ali Cohen,3801,,Tier 3,0.75,42.3726,-85.7051,b6802567-3703-462e-9260-a957c267941b,,,,,,,,,,,,,,,,,,,
001cv00000AuYfn,"Township Of Lee, MI",Michigan,Municipality,Ali Cohen,3807,,Tier 3,0.75,42.4509,-86.0909,ef474c38-b674-4a0c-a01b-cbb2ae12e4ce,,,,,,,,,,,,,,,,,,,
001cv00000AuYfv,"Village Of Vicksburg, MI",Michigan,Municipality,Ali Cohen,3810,,Tier 3,0.75,42.12,-85.5328,e17f92d6-aec8-481e-a21c-904c040c2587,,,,,,,,,,,,,,,,,,,
001cv00000AuYg3,"City Of Boyne City, MI",Michigan,Municipality,Ali Cohen,3817,,Tier 3,0.75,45.2167,-85.0139,5997d45d-3c76-4b62-b936-19de62398761,,,,,,,,,,,,,,,,,,,
001cv00000AuYg4,"Township Of Grattan, MI",Michigan,Municipality,Ali Cohen,3817,,Tier 3,0.75,43.0621,-85.3756,cf2bef2b-94b8-4503-860f-dd8a56357a60,,,,,,,,,,,,,,,,,,,
001cv00000AuYgk,"Township Of Vassar, MI",Michigan,Municipality,Ali Cohen,3853,,Tier 3,0.75,43.372,-83.5833,e7bd441e-98e0-414c-97ca-0dcb083e905d,,,,,,,,,,,,,,,,,,,
001cv00000AuYhU,"Township Of Blissfield, MI",Michigan,Municipality,Ali Cohen,3890,,Tier 3,0.75,41.8325,-83.8624,4c4ade86-63c6-4ea8-aae2-0703607f0fea,,,,,,,,,,,,,,,,,,,
001cv00000AuYhg,"Township Of Iosco, MI",Michigan,Municipality,Ali Cohen,3898,,Tier 3,0.75,44.3553,-83.3506,cfefdb05-1fcc-42c1-ab21-65ba21ca53a9,,,,,,,,,,,,,,,,,,,
001cv00000AuYht,"Township Of Stockbridge, MI",Michigan,Municipality,Ali Cohen,3909,,Tier 3,0.75,42.4512,-84.1801,fefb03d4-1f15-4097-b45d-048a95e667f5,,,,,,,,,,,,,,,,,,,
001cv00000AuYi2,"Township Of Exeter, MI",Michigan,Municipality,Ali Cohen,3914,,Tier 3,0.75,42.0319,-83.4857,ebf075ab-412e-4224-a25f-a07feb5b7d00,,,,,,,,,,,,,,,,,,,
001cv00000AuYi6,"Township Of Almira, MI",Michigan,Municipality,Ali Cohen,3917,,Tier 3,0.75,44.7199,-85.8691,a7824f32-cebc-46d8-ba9f-6d0435266126,,,,,,,,,,,,,,,,,,,
001cv00000AuYkY,"City Of Portland, MI",Michigan,Municipality,Ali Cohen,3947,,Tier 3,0.75,42.8672,-84.9101,45eb513b-e5f5-41e1-9f2c-7c92341ebba8,,,,,,,,,,,,,,,,,,,
001cv00000AuYku,"City Of Belleville, MI",Michigan,Municipality,Ali Cohen,3963,,Tier 3,0.75,42.2048,-83.4852,490ae619-857d-4f4e-ae4f-0c825bbb1484,,,,,,,,,,,,,,,,,,,
001cv00000AuYl2,"Township Of Heath, MI",Michigan,Municipality,Ali Cohen,3969,,Tier 3,0.75,42.6713,-85.9987,d61c84a3-0fdf-4ff4-a802-3934cf34d6a6,,,,,,,,,,,,,,,,,,,
001cv00000AuYl9,"Township Of Mills, MI",Michigan,Municipality,Ali Cohen,3974,,Tier 3,0.75,43.7802,-84.249,a637b105-5501-4889-8724-5fe3bcb3d962,,,,,,,,,,,,,,,,,,,
001cv00000AuYlE,"Charter Township Of Oneida, MI",Michigan,Municipality,Ali Cohen,3979,,Tier 3,0.75,42.6159,-82.9215,1d1ac2f2-3044-4d90-9f40-5f37dbfb0718,,,,,,,,,,,,,,,,,,,
001cv00000AuYlU,"Township Of Lima, MI",Michigan,Municipality,Ali Cohen,3993,,Tier 3,0.75,42.2937,-83.9533,3b28d0b6-f8ec-49ca-9b4c-21a0b841b70b,,,,,,,,,,,,,,,,,,,
001cv00000AuYlY,"Township Of Eaton Rapids, MI",Michigan,Municipality,Ali Cohen,3994,,Tier 3,0.75,42.5092,-84.6558,feb26a58-1d92-4d4b-90ae-41cf37c9ffa2,,,,,,,,,2,2026-04-22,,2,,,,,,,
